cliente_id,recencia_dias,frequencia,monetario,score_r,score_f,score_m
2155,1003,5,29900.51,2,4,4
260,1003,6,15925.17,2,5,2
6042,1003,6,33626.27,2,5,5
1752,1003,6,36170.74,2,5,5
3604,1003,6,41059.3,2,5,5
7872,1003,7,35668.54,2,5,5
3375,1002,1,1684.85,2,1,1
8139,1002,2,8660.92,2,1,1
1058,1002,2,14710.11,2,2,2
1027,1002,3,7550.42,2,2,1
8658,1002,3,11055.09,2,2,2
10427,1002,3,12007.07,2,2,2
576,1002,3,13976.4,2,2,2
11723,1002,3,14118.67,2,2,2
3165,1002,3,15261.65,2,2,2
6194,1002,3,15437.5,2,2,2
1955,1002,3,22246.14,2,3,3
10254,1002,3,29498.33,2,3,4
3220,1002,4,6588.49,2,3,1
2995,1002,4,19685.34,2,3,3
4169,1002,4,26314.69,2,4,4
1017,1002,4,32043.74,2,4,5
3865,1002,5,12096.2,2,4,2
7030,1002,5,15424.36,2,4,2
10317,1002,5,18620.53,2,4,3
9377,1002,6,38963.68,2,5,5
5741,1002,7,26705.18,2,5,4
8513,1001,1,6745.9,2,1,1
10963,1001,2,8390.0,2,1,1
3745,1001,4,29282.12,2,4,4
3750,1001,5,28895.7,2,4,4
11263,1001,5,37311.25,2,4,5
10128,1001,6,28185.99,2,5,4
3486,1001,7,39175.78,2,5,5
8856,1000,1,5710.23,2,1,1
588,1000,1,7317.61,2,1,1
6882,1000,2,5459.13,2,1,1
7492,1000,2,6179.89,2,1,1
10219,1000,2,12467.57,2,1,2
9551,1000,3,11533.82,2,2,2
4870,1000,3,17094.06,2,2,3
3080,1000,3,22756.25,2,3,3
5846,1000,3,24828.53,2,3,4
11998,1000,4,18726.95,2,3,3
6605,1000,4,32947.74,2,4,5
3913,1000,4,35211.19,2,4,5
10057,1000,5,19902.77,2,4,3
1809,1000,5,34256.16,2,4,5
9148,1000,7,19867.78,2,5,3
11055,999,2,8387.0,2,1,1
2258,999,2,12040.28,2,1,2
618,999,2,12843.71,2,1,2
347,999,2,13333.2,2,2,2
9175,999,2,14127.91,2,2,2
7837,999,3,12162.94,2,2,2
7657,999,3,14180.45,2,2,2
6868,999,3,19336.85,2,2,3
898,999,3,34245.33,2,3,5
616,999,4,14641.55,2,3,2
7934,999,4,26548.27,2,4,4
7746,999,4,34306.73,2,4,5
3706,999,5,14210.62,2,4,2
9395,999,5,24148.44,2,4,4
9718,999,5,28710.74,2,4,4
7848,999,6,30989.99,2,5,4
11039,999,6,33451.09,2,5,5
7115,999,6,39379.21,2,5,5
10965,998,1,2027.39,2,1,1
11990,998,1,4558.73,2,1,1
10744,998,2,2851.17,2,1,1
10081,998,2,12975.99,2,2,2
10491,998,3,29147.2,2,3,4
496,998,4,15028.2,2,3,2
10248,998,4,16657.3,2,3,3
11797,998,4,17182.08,2,3,3
9705,998,5,20190.5,2,4,3
10351,998,5,31766.99,2,4,5
8932,998,5,34319.95,2,4,5
11914,998,6,33103.27,2,5,5
10268,998,7,26753.7,2,5,4
9834,997,1,7810.97,2,1,1
8761,997,1,8266.28,2,1,1
9731,997,2,3231.48,2,1,1
9570,997,2,8752.65,2,1,1
7378,997,2,10351.0,2,1,2
7598,997,2,10817.39,2,1,2
1401,997,2,13090.25,2,2,2
2362,997,3,6907.42,2,2,1
2415,997,3,17453.95,2,2,3
10920,997,3,22021.29,2,3,3
87,997,3,32744.05,2,3,5
4581,997,4,29890.62,2,4,4
8223,997,5,23165.04,2,4,4
7442,997,6,34204.75,2,5,5
11219,996,1,3149.1,2,1,1
4086,996,2,6143.42,2,1,1
9387,996,2,7081.83,2,1,1
8125,996,2,12550.14,2,1,2
4521,996,2,18324.29,2,2,3
4671,996,3,7844.97,2,2,1
5774,996,3,16074.51,2,2,2
3388,996,3,16738.61,2,2,3
1749,996,3,28881.51,2,3,4
11809,996,3,29352.68,2,3,4
9806,996,4,8335.63,2,3,1
3690,996,4,8388.01,2,3,1
7322,996,4,12979.19,2,3,2
9751,996,4,20860.92,2,3,3
3582,996,4,26972.06,2,4,4
7209,996,4,27329.87,2,4,4
5985,996,4,28229.36,2,4,4
10842,996,4,32571.7,2,4,5
7862,996,5,22564.2,2,4,3
6122,996,5,39692.41,2,4,5
1759,996,5,47713.91,2,5,5
3571,996,6,29857.02,2,5,4
8960,995,1,6107.09,2,1,1
7709,995,2,2500.68,2,1,1
1127,995,2,2831.89,2,1,1
8337,995,2,6248.05,2,1,1
11119,995,2,17702.92,2,2,3
6200,995,2,19289.46,2,2,3
7052,995,3,12485.89,2,2,2
6369,995,3,14591.9,2,2,2
4111,995,3,17598.44,2,2,3
1810,995,4,10530.88,2,3,2
200,995,4,36489.61,2,4,5
10346,995,5,35122.68,2,4,5
6076,995,6,19319.4,2,5,3
6674,995,6,42039.48,2,5,5
1852,994,2,6592.77,2,1,1
419,994,2,12016.34,2,1,2
8325,994,3,6543.15,2,2,1
7460,994,3,13600.91,2,2,2
10215,994,3,26945.78,2,3,4
2723,994,4,8596.64,2,3,1
11807,994,4,15882.82,2,3,2
11852,994,4,17137.97,2,3,3
8497,994,4,18537.18,2,3,3
5271,994,4,20753.66,2,3,3
838,994,4,31050.18,2,4,4
7692,994,7,50551.05,2,5,5
9218,993,2,5411.66,2,1,1
6671,993,3,9387.77,2,2,1
5870,993,3,12611.28,2,2,2
1718,993,3,18584.1,2,2,3
381,993,3,25646.69,2,3,4
5719,993,4,17052.62,2,3,3
517,993,4,27015.11,2,4,4
8062,993,4,29907.9,2,4,4
10169,993,5,26016.37,2,4,4
9383,993,6,26707.36,2,5,4
7248,993,6,29392.01,2,5,4
9434,993,6,33499.74,2,5,5
1982,993,7,38015.22,2,5,5
10108,993,7,42136.23,2,5,5
212,993,8,62851.49,2,5,5
3737,992,1,3173.34,2,1,1
10968,992,1,5330.15,2,1,1
2079,992,1,9094.15,2,1,1
1388,992,2,10806.63,2,1,2
2312,992,2,14693.55,2,2,2
2678,992,2,26193.55,2,2,4
330,992,3,12086.45,2,2,2
5251,992,3,12139.4,2,2,2
7808,992,3,19522.29,2,2,3
2168,992,3,22935.82,2,3,4
11072,992,4,15091.38,2,3,2
8696,992,4,18087.24,2,3,3
2001,992,4,31247.7,2,4,4
10203,992,5,22722.44,2,4,3
4964,992,5,25460.06,2,4,4
6293,992,6,21104.46,2,5,3
7586,992,7,42996.05,2,5,5
9335,991,1,8571.52,2,1,1
1207,991,1,8895.29,2,1,1
9804,991,2,7959.77,2,1,1
6300,991,2,12760.65,2,1,2
203,991,3,7794.82,2,2,1
5391,991,3,9162.2,2,2,1
10129,991,3,21237.47,2,3,3
10272,991,3,23942.63,2,3,4
5525,991,4,15246.96,2,3,2
9160,991,4,20701.47,2,3,3
11704,991,4,35466.63,2,4,5
5975,991,6,40223.77,2,5,5
432,991,6,41512.9,2,5,5
477,990,2,3876.27,2,1,1
1323,990,2,4193.0,2,1,1
11698,990,2,4779.42,2,1,1
10416,990,2,15102.27,2,2,2
9052,990,2,15923.78,2,2,2
10861,990,3,13075.23,2,2,2
10078,990,3,15000.94,2,2,2
11083,990,3,32009.69,2,3,5
292,990,4,9234.72,2,3,1
2754,990,4,12899.44,2,3,2
2904,990,4,21108.22,2,3,3
3128,990,4,22921.18,2,3,4
6357,990,5,18142.84,2,4,3
5541,990,5,18265.01,2,4,3
7615,990,5,20124.91,2,4,3
8640,990,5,30979.31,2,4,4
8341,990,9,42126.34,2,5,5
10650,989,1,773.61,2,1,1
5590,989,1,7542.4,2,1,1
6742,989,2,4092.92,2,1,1
10408,989,2,4765.4,2,1,1
5313,989,2,7835.65,2,1,1
5151,989,2,8455.56,2,1,1
9442,989,2,8737.2,2,1,1
3156,989,2,9662.13,2,1,1
3061,989,2,20950.41,2,2,3
6673,989,2,30105.9,2,2,4
5144,989,3,9220.27,2,2,1
2778,989,3,10136.07,2,2,2
4504,989,3,11064.15,2,2,2
6476,989,3,15311.21,2,2,2
11662,989,4,14849.36,2,3,2
3638,989,4,19482.67,2,3,3
1540,989,4,24203.38,2,3,4
10630,989,4,27795.04,2,4,4
11160,989,4,27927.87,2,4,4
6786,989,5,10304.24,2,4,2
1813,989,5,19196.1,2,4,3
325,989,5,32171.57,2,4,5
9643,989,5,33419.55,2,4,5
9549,989,5,37369.09,2,4,5
9168,989,6,27359.65,2,5,4
9134,989,7,30098.4,2,5,4
7216,988,1,1791.0,2,1,1
3945,988,1,1804.15,2,1,1
8453,988,2,2897.74,2,1,1
84,988,2,9309.72,2,1,1
7375,988,3,14547.67,2,2,2
3087,988,3,21525.94,2,3,3
10595,988,4,16611.81,2,3,3
10233,988,4,19602.57,2,3,3
8685,988,5,21383.92,2,4,3
9486,988,5,31734.41,2,4,5
1698,987,2,2309.52,2,1,1
6371,987,2,3294.56,2,1,1
9862,987,2,5745.12,2,1,1
9082,987,2,8420.18,2,1,1
100,987,2,9692.98,2,1,1
10994,987,3,5459.73,2,2,1
5027,987,3,13794.15,2,2,2
1069,987,3,31654.21,2,3,4
11846,987,4,11538.15,2,3,2
8749,987,4,18302.82,2,3,3
11063,987,6,21349.79,2,5,3
6178,987,6,36511.91,2,5,5
2277,987,6,46255.31,2,5,5
1530,986,1,3034.48,2,1,1
3549,986,1,8784.64,2,1,1
5871,986,2,3185.1,2,1,1
1151,986,2,8756.38,2,1,1
5332,986,2,11081.29,2,1,2
11826,986,2,11483.55,2,1,2
1502,986,3,5050.69,2,2,1
5833,986,3,8733.05,2,2,1
11856,986,3,22628.84,2,3,3
8916,986,3,23588.38,2,3,4
7029,986,4,12909.79,2,3,2
3559,986,4,23743.07,2,3,4
10772,986,4,33819.34,2,4,5
7531,986,5,22412.08,2,4,3
11342,986,6,25666.27,2,5,4
2449,986,6,41541.28,2,5,5
10943,986,6,46917.64,2,5,5
2983,986,6,49907.73,2,5,5
2040,985,1,977.78,2,1,1
11679,985,1,1673.99,2,1,1
6396,985,1,9651.15,2,1,1
5462,985,2,6073.78,2,1,1
1106,985,2,6854.79,2,1,1
4550,985,2,12814.03,2,1,2
11543,985,3,10584.82,2,2,2
1427,985,3,16050.04,2,2,2
3972,985,3,22654.55,2,3,3
10173,985,4,13174.48,2,3,2
1469,985,4,20441.2,2,3,3
8707,985,4,23711.68,2,3,4
6806,985,4,23798.61,2,3,4
2020,985,4,26333.34,2,4,4
2788,985,4,29288.28,2,4,4
619,985,5,22793.75,2,4,3
11382,985,5,24950.88,2,4,4
4647,985,6,23595.75,2,5,4
6634,985,6,55798.38,2,5,5
9539,985,7,31644.83,2,5,4
601,984,1,2532.72,2,1,1
643,984,1,5941.2,2,1,1
9482,984,2,5383.28,2,1,1
654,984,2,9749.61,2,1,1
6073,984,3,14045.65,2,2,2
7244,984,3,15950.09,2,2,2
2447,984,3,16666.23,2,2,3
5625,984,3,20641.18,2,3,3
656,984,3,27476.36,2,3,4
4985,984,4,19009.38,2,3,3
9485,984,4,22923.35,2,3,4
10206,984,4,26820.86,2,4,4
6978,984,4,28398.55,2,4,4
8291,984,4,44145.0,2,4,5
7613,984,5,32401.88,2,4,5
10643,984,6,36146.9,2,5,5
5775,983,1,773.46,2,1,1
8993,983,1,1431.38,2,1,1
3942,983,2,5408.12,2,1,1
10524,983,2,7537.64,2,1,1
394,983,2,7652.8,2,1,1
4662,983,2,22356.04,2,2,3
11994,983,3,17835.72,2,2,3
9036,983,3,23248.39,2,3,4
7699,983,3,24563.81,2,3,4
6708,983,3,24689.59,2,3,4
10811,983,3,29752.36,2,3,4
8385,983,4,26333.7,2,4,4
4649,983,4,29606.83,2,4,4
9129,983,4,30642.4,2,4,4
4085,983,5,15336.26,2,4,2
10216,983,5,25935.79,2,4,4
8710,983,6,31539.3,2,5,4
2759,982,1,1346.35,2,1,1
10699,982,1,9837.6,2,1,1
2577,982,2,1764.12,2,1,1
396,982,2,8750.13,2,1,1
2899,982,2,10950.21,2,1,2
11118,982,2,11061.09,2,1,2
11296,982,2,16351.99,2,2,3
6698,982,2,17222.02,2,2,3
3297,982,3,9870.02,2,2,1
11295,982,3,11168.8,2,2,2
10718,982,3,15351.6,2,2,2
6494,982,3,16506.02,2,2,3
5832,982,3,19922.94,2,3,3
2994,982,3,22450.1,2,3,3
1935,982,3,27080.61,2,3,4
3159,982,3,29615.94,2,3,4
11238,982,4,6336.67,2,3,1
8230,982,4,13513.94,2,3,2
11379,982,4,18693.54,2,3,3
7231,982,4,24838.15,2,3,4
5031,982,4,28911.9,2,4,4
3911,982,5,18960.26,2,4,3
9674,982,5,32043.72,2,4,5
8585,982,6,31638.63,2,5,4
4041,981,1,3467.99,2,1,1
10645,981,2,4808.53,2,1,1
6578,981,2,6719.3,2,1,1
4283,981,2,7716.28,2,1,1
1828,981,2,9238.54,2,1,1
1298,981,2,12484.59,2,1,2
6924,981,3,15122.94,2,2,2
2488,981,3,17016.83,2,2,3
4458,981,3,18035.19,2,2,3
11951,981,3,19910.82,2,3,3
2738,981,4,14195.93,2,3,2
4034,981,4,17209.46,2,3,3
8389,981,4,22626.35,2,3,3
11272,981,4,26830.13,2,4,4
4486,981,5,25731.61,2,4,4
604,981,5,26927.71,2,4,4
8935,981,6,31357.17,2,5,4
1102,980,1,4962.84,2,1,1
5219,980,1,5099.25,2,1,1
1074,980,2,9229.52,2,1,1
10549,980,3,8890.5,2,2,1
3145,980,3,9133.63,2,2,1
1873,980,3,10137.31,2,2,2
195,980,3,10702.35,2,2,2
7735,980,3,12599.5,2,2,2
1542,980,3,14293.35,2,2,2
5145,980,3,14754.08,2,2,2
289,980,3,18354.15,2,2,3
7359,980,3,21326.76,2,3,3
9512,980,4,25013.54,2,3,4
331,980,4,33757.43,2,4,5
10603,980,5,27553.42,2,4,4
1547,980,5,44509.9,2,5,5
11546,980,6,22457.73,2,5,3
6135,980,7,38718.44,2,5,5
10385,979,1,1391.99,2,1,1
8659,979,1,3608.38,2,1,1
418,979,1,4957.54,2,1,1
1887,979,2,7164.21,2,1,1
5936,979,2,12941.84,2,2,2
3621,979,2,15019.75,2,2,2
8441,979,2,23325.7,2,2,4
6414,979,3,10145.33,2,2,2
5599,979,3,13005.83,2,2,2
4558,979,3,13242.22,2,2,2
581,979,3,13622.44,2,2,2
2766,979,3,14498.84,2,2,2
4789,979,3,17693.04,2,2,3
6970,979,3,21737.97,2,3,3
3923,979,3,22896.02,2,3,4
8376,979,3,27761.39,2,3,4
9636,979,4,12318.4,2,3,2
161,979,4,19716.61,2,3,3
6413,979,5,24692.55,2,4,4
1461,979,5,30488.12,2,4,4
11278,979,8,40362.99,2,5,5
9994,978,1,248.83,2,1,1
2173,978,1,2386.66,2,1,1
8811,978,2,7080.56,2,1,1
5419,978,2,11410.97,2,1,2
4884,978,2,12107.12,2,1,2
1224,978,2,18142.44,2,2,3
9926,978,3,15580.35,2,2,2
6074,978,3,18965.83,2,2,3
8193,978,3,21536.99,2,3,3
2000,978,3,27243.46,2,3,4
6964,978,4,11238.69,2,3,2
10817,978,4,17325.1,2,3,3
3291,978,4,20181.13,2,3,3
10299,978,4,24666.89,2,3,4
4328,978,4,26695.76,2,4,4
8137,978,4,35985.58,2,4,5
9012,978,5,30570.69,2,4,4
9644,977,1,2141.19,2,1,1
7698,977,1,2571.12,2,1,1
2439,977,1,2630.23,2,1,1
7701,977,1,2751.46,2,1,1
2970,977,2,3776.76,2,1,1
7780,977,2,5133.86,2,1,1
8518,977,2,10033.98,2,1,2
10508,977,2,11151.17,2,1,2
9358,977,2,12452.27,2,1,2
2335,977,2,15148.62,2,2,2
5693,977,2,21395.53,2,2,3
8506,977,3,8240.8,2,2,1
6512,977,3,9864.46,2,2,1
10796,977,3,9991.46,2,2,2
9678,977,3,16176.79,2,2,3
2556,977,4,20452.27,2,3,3
4172,977,4,23118.84,2,3,4
1500,977,4,23483.08,2,3,4
10119,977,4,34347.45,2,4,5
2113,977,5,34655.5,2,4,5
9967,977,5,35720.83,2,4,5
1763,976,2,6245.97,2,1,1
5223,976,2,13013.93,2,2,2
502,976,2,13033.17,2,2,2
6751,976,3,9911.3,2,2,2
7962,976,3,15613.03,2,2,2
5249,976,3,19082.93,2,2,3
2190,976,3,19255.55,2,2,3
10978,976,3,29050.39,2,3,4
8058,976,4,9922.57,2,3,2
1048,976,4,13874.09,2,3,2
8416,976,4,16663.86,2,3,3
3237,976,4,19577.55,2,3,3
8885,976,4,21140.41,2,3,3
8629,976,4,32648.0,2,4,5
2369,976,5,14836.62,2,4,2
3302,976,5,23673.81,2,4,4
10431,975,1,4520.8,2,1,1
5880,975,1,8252.46,2,1,1
9789,975,2,1976.62,2,1,1
1774,975,2,6114.99,2,1,1
2367,975,2,6800.99,2,1,1
3718,975,2,10066.15,2,1,2
299,975,2,19888.03,2,2,3
5699,975,3,9165.95,2,2,1
1548,975,3,9362.07,2,2,1
7897,975,3,12009.66,2,2,2
4715,975,3,12490.69,2,2,2
400,975,3,14574.93,2,2,2
471,975,3,16058.86,2,2,2
3381,975,3,17446.43,2,2,3
7211,975,4,13690.42,2,3,2
10581,975,4,19465.17,2,3,3
7617,975,4,21700.55,2,3,3
6243,975,4,26531.27,2,4,4
7566,975,4,34512.92,2,4,5
6250,975,5,17516.74,2,4,3
8768,975,5,20940.37,2,4,3
603,975,5,31339.2,2,4,4
9064,975,6,22420.0,2,5,3
8814,975,6,41678.72,2,5,5
213,974,1,86.2,2,1,1
6280,974,1,3258.9,2,1,1
6313,974,3,9033.19,2,2,1
7797,974,3,11262.92,2,2,2
7316,974,3,13539.0,2,2,2
5079,974,3,14501.59,2,2,2
8318,974,4,9348.94,2,3,1
10020,974,4,20537.69,2,3,3
10548,974,5,15592.89,2,4,2
4145,974,5,24740.95,2,4,4
4965,974,5,26919.59,2,4,4
6451,974,5,29089.62,2,4,4
9841,974,5,32788.61,2,4,5
2061,974,6,24489.51,2,5,4
3317,974,7,52045.85,2,5,5
3574,973,2,6552.22,2,1,1
4922,973,2,7865.94,2,1,1
11602,973,2,9726.23,2,1,1
2532,973,2,12241.7,2,1,2
1751,973,2,12389.87,2,1,2
1525,973,2,13486.19,2,2,2
10121,973,2,14143.01,2,2,2
10816,973,3,10203.82,2,2,2
1285,973,3,14535.06,2,2,2
7539,973,3,17658.0,2,2,3
8286,973,3,18163.55,2,2,3
1506,973,3,19868.49,2,3,3
9152,973,3,23416.49,2,3,4
6045,973,3,25312.95,2,3,4
2810,973,3,26791.37,2,3,4
1273,973,3,32745.53,2,3,5
11527,973,4,26117.22,2,4,4
8574,973,4,29405.85,2,4,4
971,973,4,32956.35,2,4,5
3786,973,6,36703.49,2,5,5
5976,972,1,1950.99,2,1,1
6029,972,1,11072.5,2,1,2
9382,972,2,3363.39,2,1,1
10046,972,2,9504.44,2,1,1
9316,972,2,10406.54,2,1,2
2914,972,2,12507.55,2,1,2
10051,972,2,17321.98,2,2,3
9331,972,3,8116.78,2,2,1
745,972,3,11231.04,2,2,2
6317,972,3,12146.65,2,2,2
1967,972,3,12304.75,2,2,2
6273,972,3,12320.11,2,2,2
1744,972,3,15734.42,2,2,2
10712,972,3,19040.6,2,2,3
294,972,3,23599.58,2,3,4
8698,972,3,27398.53,2,3,4
4576,972,4,10759.65,2,3,2
5466,972,4,11103.31,2,3,2
11580,972,4,11437.71,2,3,2
10690,972,4,12187.78,2,3,2
7337,972,4,13566.96,2,3,2
11519,972,4,15065.68,2,3,2
2448,972,4,23702.53,2,3,4
10069,972,4,29912.65,2,4,4
11667,972,4,31540.03,2,4,4
4098,972,5,21255.45,2,4,3
9098,972,6,18440.7,2,5,3
5660,972,7,33360.56,2,5,5
10342,972,7,40047.53,2,5,5
5056,971,1,1119.64,2,1,1
760,971,1,6028.59,2,1,1
9015,971,2,10282.3,2,1,2
3811,971,3,19984.19,2,3,3
1933,971,3,22052.09,2,3,3
4553,971,3,24456.92,2,3,4
919,971,3,24922.57,2,3,4
5857,971,3,28208.4,2,3,4
11582,971,3,28354.23,2,3,4
8483,971,5,10340.11,2,4,2
6509,971,5,20376.65,2,4,3
2428,971,5,28889.16,2,4,4
11643,971,5,29494.9,2,4,4
1786,971,6,28532.04,2,5,4
4622,971,6,30040.09,2,5,4
3349,970,1,6798.9,2,1,1
10013,970,2,2277.66,2,1,1
2075,970,2,7624.33,2,1,1
2844,970,3,5622.0,2,2,1
5098,970,3,12351.17,2,2,2
139,970,3,13524.47,2,2,2
11486,970,3,17349.1,2,2,3
8762,970,3,18663.56,2,2,3
2697,970,3,19165.68,2,2,3
2370,970,3,20431.75,2,3,3
5897,970,3,22352.31,2,3,3
3518,970,4,16594.74,2,3,3
5234,970,4,17105.41,2,3,3
9101,970,4,26031.02,2,3,4
6616,970,4,26407.9,2,4,4
5345,970,5,14313.38,2,4,2
11218,970,5,20411.88,2,4,3
9369,970,5,32202.88,2,4,5
8664,970,6,39890.63,2,5,5
1147,969,1,2448.85,2,1,1
9006,969,2,6522.15,2,1,1
998,969,2,11574.73,2,1,2
9390,969,2,11704.43,2,1,2
8709,969,2,12985.2,2,2,2
2978,969,3,10869.73,2,2,2
5094,969,5,32863.38,2,4,5
9472,969,6,22499.55,2,5,3
5532,969,6,34890.03,2,5,5
6784,969,7,33237.58,2,5,5
1627,969,8,40044.71,2,5,5
11886,968,1,12366.54,2,1,2
10722,968,2,6715.44,2,1,1
5937,968,2,15962.32,2,2,2
4398,968,3,15333.34,2,2,2
615,968,3,19030.63,2,2,3
10907,968,3,30171.34,2,3,4
10021,968,4,12886.6,2,3,2
6412,968,4,15281.92,2,3,2
9343,968,4,17449.09,2,3,3
4044,968,4,18020.8,2,3,3
1448,968,4,18286.99,2,3,3
8660,968,5,20790.46,2,4,3
10347,968,5,40328.76,2,4,5
6586,968,6,30083.51,2,5,4
11062,968,6,34049.47,2,5,5
10628,968,7,35646.14,2,5,5
4741,967,1,7772.06,2,1,1
5167,967,2,5537.89,2,1,1
204,967,2,15014.76,2,2,2
4273,967,2,16328.7,2,2,3
10447,967,3,4468.73,2,2,1
6335,967,3,4759.42,2,2,1
2795,967,3,10534.94,2,2,2
11092,967,3,14122.12,2,2,2
9672,967,3,16376.62,2,2,3
7567,967,3,32391.75,2,3,5
3897,967,4,14811.18,2,3,2
412,967,4,15985.9,2,3,2
11216,967,4,18187.01,2,3,3
6912,967,4,20421.74,2,3,3
3017,967,5,14050.21,2,4,2
9023,966,1,2084.47,2,1,1
8089,966,2,7090.76,2,1,1
8147,966,2,7292.0,2,1,1
6223,966,2,9686.96,2,1,1
6340,966,2,9868.74,2,1,1
1545,966,2,15639.76,2,2,2
9145,966,2,28222.65,2,2,4
6851,966,3,9835.41,2,2,1
9856,966,3,20139.1,2,3,3
3287,966,3,21979.21,2,3,3
980,966,4,6702.02,2,3,1
2613,966,4,11821.83,2,3,2
9085,966,4,13207.37,2,3,2
1231,966,4,14952.17,2,3,2
5705,966,4,16130.53,2,3,2
6197,966,4,18683.94,2,3,3
7005,966,4,27865.64,2,4,4
4078,966,6,42888.1,2,5,5
5704,966,8,54633.54,2,5,5
575,965,1,5594.24,2,1,1
9558,965,1,6165.78,2,1,1
7368,965,1,9765.07,2,1,1
2578,965,2,5740.34,2,1,1
5405,965,2,8441.77,2,1,1
5125,965,2,9353.58,2,1,1
1868,965,2,10308.13,2,1,2
7543,965,2,10750.12,2,1,2
10489,965,3,10682.9,2,2,2
329,965,3,13366.2,2,2,2
17,965,3,16533.76,2,2,3
5381,965,4,17881.05,2,3,3
1628,965,4,24747.23,2,3,4
3013,965,5,17927.52,2,4,3
1157,965,5,31720.1,2,4,4
10476,965,5,40913.86,2,4,5
10602,965,5,53832.41,2,5,5
3359,965,6,28144.73,2,5,4
3072,965,7,32915.96,2,5,5
1728,964,1,7653.14,2,1,1
4980,964,1,7713.21,2,1,1
11526,964,1,7944.81,2,1,1
225,964,2,7555.24,2,1,1
2171,964,3,6928.57,2,2,1
10859,964,3,10293.46,2,2,2
11291,964,3,13660.01,2,2,2
421,964,3,16622.85,2,2,3
11682,964,3,16965.99,2,2,3
5147,964,3,17422.91,2,2,3
1138,964,3,19798.86,2,3,3
7757,964,3,22847.91,2,3,4
1734,964,4,8710.71,2,3,1
6237,964,4,15783.69,2,3,2
4733,964,4,22677.16,2,3,3
9781,964,4,35356.48,2,4,5
147,964,5,20422.17,2,4,3
1898,964,5,27601.83,2,4,4
10541,963,1,861.67,2,1,1
6142,963,1,7746.4,2,1,1
2929,963,1,9182.88,2,1,1
3520,963,2,3228.36,2,1,1
6113,963,2,4395.86,2,1,1
1297,963,2,22540.18,2,2,3
7819,963,3,9739.48,2,2,1
6207,963,3,10629.3,2,2,2
1794,963,3,16600.89,2,2,3
882,963,3,18549.06,2,2,3
4346,963,3,21578.78,2,3,3
7729,963,4,17893.16,2,3,3
10463,963,4,27703.4,2,4,4
8673,963,4,38195.73,2,4,5
8037,963,5,16917.67,2,4,3
10970,963,5,28256.82,2,4,4
2733,963,6,25497.49,2,5,4
6628,963,6,26088.35,2,5,4
2470,963,6,27694.88,2,5,4
1926,963,6,28004.76,2,5,4
6819,963,6,31764.39,2,5,5
3205,962,2,6025.46,2,1,1
3916,962,2,6312.36,2,1,1
10316,962,2,8708.89,2,1,1
5733,962,2,11342.54,2,1,2
2094,962,2,20196.5,2,2,3
467,962,3,13460.41,2,2,2
3460,962,3,22705.59,2,3,3
1559,962,4,13706.17,2,3,2
936,962,4,25227.59,2,3,4
6739,962,5,18134.18,2,4,3
10747,962,5,21163.73,2,4,3
6769,962,5,27240.59,2,4,4
10506,962,6,25899.54,2,5,4
11093,962,6,36549.51,2,5,5
1498,962,6,39475.88,2,5,5
8113,962,6,40889.61,2,5,5
681,962,8,41191.46,2,5,5
3829,962,8,55983.01,2,5,5
7131,961,2,5548.34,2,1,1
1327,961,2,7329.21,2,1,1
6815,961,2,9384.79,2,1,1
11221,961,3,3803.77,2,2,1
6610,961,3,7309.44,2,2,1
7411,961,3,11294.92,2,2,2
7634,961,3,11448.98,2,2,2
3655,961,3,11652.94,2,2,2
3554,961,3,13751.82,2,2,2
11060,961,3,21604.48,2,3,3
3227,961,3,21777.59,2,3,3
10270,961,4,25936.93,2,3,4
10300,961,4,27364.3,2,4,4
8845,961,5,19855.67,2,4,3
9568,961,5,22354.08,2,4,3
1539,961,5,33269.17,2,4,5
4761,961,6,16197.4,2,5,3
10442,961,6,34345.26,2,5,5
11493,961,7,37545.14,2,5,5
9466,960,1,3419.07,2,1,1
6497,960,2,3892.73,2,1,1
7688,960,2,16356.66,2,2,3
8471,960,3,10688.9,2,2,2
2407,960,4,16321.19,2,3,3
7498,960,4,18843.85,2,3,3
2088,960,5,14479.8,2,4,2
8254,960,5,22097.39,2,4,3
11088,960,5,30548.82,2,4,4
3693,960,5,34294.18,2,4,5
6003,960,6,28128.72,2,5,4
8162,960,7,33583.43,2,5,5
9478,959,1,2732.7,2,1,1
924,959,1,11155.41,2,1,2
1579,959,2,1310.9,2,1,1
6919,959,2,11503.5,2,1,2
1947,959,2,16993.33,2,2,3
92,959,3,9727.8,2,2,1
5306,959,3,15505.81,2,2,2
267,959,3,16249.37,2,2,3
4088,959,3,17882.91,2,2,3
6859,959,3,18385.8,2,2,3
9580,959,3,22699.82,2,3,3
8114,959,3,26239.09,2,3,4
8363,959,4,12173.17,2,3,2
373,959,4,25662.37,2,3,4
9978,959,5,16739.79,2,4,3
3399,959,5,21156.65,2,4,3
1903,959,5,57745.09,2,5,5
9385,959,6,15203.55,2,5,2
11798,959,8,38878.31,2,5,5
98,958,1,1490.57,2,1,1
4572,958,1,5128.46,2,1,1
957,958,1,5487.48,2,1,1
1257,958,2,4328.18,2,1,1
3783,958,2,4959.65,2,1,1
8086,958,2,6414.17,2,1,1
7917,958,2,6528.34,2,1,1
9234,958,2,10385.61,2,1,2
7767,958,2,11691.88,2,1,2
5078,958,3,15239.5,2,2,2
