produto_id,loja_id,data_snapshot,quantidade_disponivel
P0056,L006,2024-06-01,111
P0057,L006,2024-06-01,33
P0058,L006,2024-06-01,37
P0059,L006,2024-06-01,142
P0060,L006,2024-06-01,133
P0061,L006,2024-06-01,182
P0062,L006,2024-06-01,148
P0063,L006,2024-06-01,159
P0064,L006,2024-06-01,124
P0065,L006,2024-06-01,110
P0066,L006,2024-06-01,111
P0067,L006,2024-06-01,38
P0068,L006,2024-06-01,152
P0069,L006,2024-06-01,170
P0070,L006,2024-06-01,175
P0071,L006,2024-06-01,63
P0072,L006,2024-06-01,65
P0073,L006,2024-06-01,69
P0074,L006,2024-06-01,81
P0075,L006,2024-06-01,24
P0076,L006,2024-06-01,183
P0077,L006,2024-06-01,150
P0078,L006,2024-06-01,127
P0079,L006,2024-06-01,26
P0080,L006,2024-06-01,40
P0081,L006,2024-06-01,160
P0082,L006,2024-06-01,108
P0083,L006,2024-06-01,160
P0084,L006,2024-06-01,54
P0085,L006,2024-06-01,187
P0086,L006,2024-06-01,106
P0087,L006,2024-06-01,105
P0088,L006,2024-06-01,40
P0089,L006,2024-06-01,185
P0090,L006,2024-06-01,169
P0091,L006,2024-06-01,180
P0092,L006,2024-06-01,165
P0093,L006,2024-06-01,-13
P0094,L006,2024-06-01,6
P0095,L006,2024-06-01,142
P0096,L006,2024-06-01,119
P0097,L006,2024-06-01,178
P0098,L006,2024-06-01,78
P0099,L006,2024-06-01,26
P0100,L006,2024-06-01,145
P0101,L006,2024-06-01,162
P0102,L006,2024-06-01,1
P0103,L006,2024-06-01,179
P0104,L006,2024-06-01,141
P0105,L006,2024-06-01,72
P0106,L006,2024-06-01,117
P0107,L006,2024-06-01,136
P0108,L006,2024-06-01,18
P0109,L006,2024-06-01,196
P0110,L006,2024-06-01,59
P0111,L006,2024-06-01,128
P0112,L006,2024-06-01,4
P0113,L006,2024-06-01,9
P0114,L006,2024-06-01,54
P0115,L006,2024-06-01,50
P0116,L006,2024-06-01,161
P0117,L006,2024-06-01,55
P0118,L006,2024-06-01,5
P0119,L006,2024-06-01,58
P0120,L006,2024-06-01,91
P0121,L006,2024-06-01,143
P0122,L006,2024-06-01,84
P0123,L006,2024-06-01,7
P0124,L006,2024-06-01,191
P0125,L006,2024-06-01,98
P0126,L006,2024-06-01,12
P0127,L006,2024-06-01,118
P0128,L006,2024-06-01,113
P0129,L006,2024-06-01,132
P0130,L006,2024-06-01,141
P0131,L006,2024-06-01,162
P0132,L006,2024-06-01,30
P0133,L006,2024-06-01,66
P0134,L006,2024-06-01,84
P0135,L006,2024-06-01,85
P0136,L006,2024-06-01,83
P0137,L006,2024-06-01,61
P0138,L006,2024-06-01,62
P0139,L006,2024-06-01,102
P0140,L006,2024-06-01,185
P0141,L006,2024-06-01,84
P0142,L006,2024-06-01,54
P0143,L006,2024-06-01,165
P0144,L006,2024-06-01,139
P0145,L006,2024-06-01,173
P0146,L006,2024-06-01,90
P0147,L006,2024-06-01,29
P0148,L006,2024-06-01,35
P0149,L006,2024-06-01,32
P0150,L006,2024-06-01,54
P0001,L100,2024-06-01,155
P0002,L100,2024-06-01,65
P0003,L100,2024-06-01,149
P0004,L100,2024-06-01,88
P0005,L100,2024-06-01,83
P0006,L100,2024-06-01,74
P0007,L100,2024-06-01,101
P0008,L100,2024-06-01,96
P0009,L100,2024-06-01,162
P0010,L100,2024-06-01,137
P0011,L100,2024-06-01,169
P0012,L100,2024-06-01,83
P0013,L100,2024-06-01,150
P0014,L100,2024-06-01,30
P0015,L100,2024-06-01,9
P0016,L100,2024-06-01,78
P0017,L100,2024-06-01,176
P0018,L100,2024-06-01,32
P0019,L100,2024-06-01,184
P0020,L100,2024-06-01,113
P0021,L100,2024-06-01,20
P0022,L100,2024-06-01,2
P0023,L100,2024-06-01,8
P0024,L100,2024-06-01,185
P0025,L100,2024-06-01,100
P0026,L100,2024-06-01,150
P0027,L100,2024-06-01,177
P0028,L100,2024-06-01,90
P0029,L100,2024-06-01,13
P0030,L100,2024-06-01,131
P0031,L100,2024-06-01,43
P0032,L100,2024-06-01,129
P0033,L100,2024-06-01,93
P0034,L100,2024-06-01,173
P0035,L100,2024-06-01,171
P0036,L100,2024-06-01,36
P0037,L100,2024-06-01,115
P0038,L100,2024-06-01,138
P0039,L100,2024-06-01,107
P0040,L100,2024-06-01,191
P0041,L100,2024-06-01,118
P0042,L100,2024-06-01,164
P0043,L100,2024-06-01,18
P0044,L100,2024-06-01,173
P0045,L100,2024-06-01,76
P0046,L100,2024-06-01,163
P0047,L100,2024-06-01,132
P0048,L100,2024-06-01,136
P0049,L100,2024-06-01,138
P0050,L100,2024-06-01,107
P0051,L100,2024-06-01,191
P0052,L100,2024-06-01,189
P0053,L100,2024-06-01,174
P0054,L100,2024-06-01,86
P0055,L100,2024-06-01,187
P0056,L100,2024-06-01,92
P0057,L100,2024-06-01,79
P0058,L100,2024-06-01,152
P0059,L100,2024-06-01,14
P0060,L100,2024-06-01,70
P0061,L100,2024-06-01,6
P0062,L100,2024-06-01,187
P0063,L100,2024-06-01,92
P0064,L100,2024-06-01,70
P0065,L100,2024-06-01,6
P0066,L100,2024-06-01,25
P0067,L100,2024-06-01,79
P0068,L100,2024-06-01,142
P0069,L100,2024-06-01,77
P9074,L100,2024-06-01,84
P0071,L100,2024-06-01,8
P0072,L100,2024-06-01,143
P0073,L100,2024-06-01,41
P0074,L100,2024-06-01,60
P0075,L100,2024-06-01,119
P0076,L100,2024-06-01,190
P0077,L100,2024-06-01,121
P0078,L100,2024-06-01,144
P0079,L100,2024-06-01,14
P0080,L100,2024-06-01,194
P0081,L100,2024-06-01,171
P0082,L100,2024-06-01,180
P0083,L100,2024-06-01,14
P0084,L100,2024-06-01,191
P0085,L100,2024-06-01,52
P0086,L100,2024-06-01,13
P0087,L100,2024-06-01,81
P0088,L100,2024-06-01,75
P0089,L100,2024-06-01,47
P0090,L100,2024-06-01,199
P0091,L100,2024-06-01,156
P0092,L100,2024-06-01,42
P0093,L100,2024-06-01,130
P0094,L100,2024-06-01,192
P0095,L100,2024-06-01,122
P0096,L100,2024-06-01,11
P0097,L100,2024-06-01,67
P0098,L100,2024-06-01,8
P0099,L100,2024-06-01,147
P0100,L100,2024-06-01,20
P0101,L100,2024-06-01,80
P0102,L100,2024-06-01,51
P0103,L100,2024-06-01,105
P0104,L100,2024-06-01,144
P0105,L100,2024-06-01,42
P0106,L100,2024-06-01,98
P0107,L100,2024-06-01,195
P0108,L100,2024-06-01,123
P0109,L100,2024-06-01,173
P0110,L100,2024-06-01,136
P0111,L100,2024-06-01,21
P0112,L100,2024-06-01,51
P0113,L100,2024-06-01,1
P0114,L100,2024-06-01,115
P0115,L100,2024-06-01,4
P0116,L100,2024-06-01,111
P0117,L100,2024-06-01,180
P0118,L100,2024-06-01,124
P0119,L100,2024-06-01,160
P0120,L100,2024-06-01,115
P0121,L100,2024-06-01,25
P0122,L100,2024-06-01,25
P0123,L100,2024-06-01,167
P0124,L100,2024-06-01,87
P0125,L100,2024-06-01,38
P0126,L100,2024-06-01,26
P0127,L100,2024-06-01,115
P0128,L100,2024-06-01,195
P0129,L100,2024-06-01,175
P0130,L100,2024-06-01,4
P0131,L100,2024-06-01,137
P0132,L100,2024-06-01,148
P0133,L100,2024-06-01,34
P0134,L100,2024-06-01,170
P0135,L100,2024-06-01,23
P0136,L100,2024-06-01,14
P0137,L100,2024-06-01,99
P0138,L100,2024-06-01,98
P0139,L100,2024-06-01,168
P0140,L100,2024-06-01,20
P0141,L100,2024-06-01,114
P0142,L100,2024-06-01,42
P0143,L100,2024-06-01,96
P9021,L100,2024-06-01,125
P0145,L100,2024-06-01,101
P0146,L100,2024-06-01,142
P0147,L100,2024-06-01,150
P0148,L100,2024-06-01,172
P0149,L100,2024-06-01,166
P0150,L100,2024-06-01,99
P0001,L001,2024-07-01,44
P0002,L001,2024-07-01,55
P0003,L001,2024-07-01,56
P0004,L001,2024-07-01,39
P0005,L001,2024-07-01,70
P0006,L001,2024-07-01,95
P0007,L001,2024-07-01,141
P0008,L001,2024-07-01,179
P0009,L001,2024-07-01,159
P0010,L001,2024-07-01,10
P0011,L001,2024-07-01,50
P0012,L001,2024-07-01,77
P0013,L001,2024-07-01,146
P0014,L001,2024-07-01,56
P0015,L001,2024-07-01,176
P0016,L001,2024-07-01,15
P0017,L001,2024-07-01,50
P0018,L001,2024-07-01,69
P0019,L001,2024-07-01,104
P0020,L001,2024-07-01,17
P0021,L001,2024-07-01,114
P0022,L001,2024-07-01,56
P0023,L001,2024-07-01,152
P0024,L001,2024-07-01,128
P0025,L001,2024-07-01,114
P0026,L001,2024-07-01,69
P0027,L001,2024-07-01,87
P0028,L001,2024-07-01,183
P0029,L001,2024-07-01,93
P0030,L001,2024-07-01,23
P0031,L001,2024-07-01,198
P0032,L001,2024-07-01,31
P0033,L001,2024-07-01,74
P0034,L001,2024-07-01,111
P0035,L001,2024-07-01,30
P0036,L001,2024-07-01,174
P0037,L001,2024-07-01,21
P0038,L001,2024-07-01,188
P0039,L001,2024-07-01,77
P0040,L001,2024-07-01,30
P0041,L001,2024-07-01,46
P0042,L001,2024-07-01,37
P0043,L001,2024-07-01,74
P0044,L001,2024-07-01,140
P0045,L001,2024-07-01,24
P0046,L001,2024-07-01,129
P0047,L001,2024-07-01,106
P0048,L001,2024-07-01,180
P0049,L001,2024-07-01,194
P0050,L001,2024-07-01,121
P0051,L001,2024-07-01,2
P0052,L001,2024-07-01,158
P0053,L001,2024-07-01,73
P0054,L001,2024-07-01,140
P0055,L001,2024-07-01,134
P0056,L001,2024-07-01,136
P0057,L001,2024-07-01,35
P0058,L001,2024-07-01,29
P0059,L001,2024-07-01,188
P0060,L001,2024-07-01,170
P0061,L001,2024-07-01,81
P0062,L001,2024-07-01,146
P0063,L001,2024-07-01,17
P0064,L001,2024-07-01,140
P0065,L001,2024-07-01,28
P0066,L001,2024-07-01,179
P0067,L001,2024-07-01,168
P0068,L001,2024-07-01,104
P0069,L001,2024-07-01,7
P0070,L001,2024-07-01,194
P0071,L001,2024-07-01,128
P0072,L001,2024-07-01,177
P0073,L001,2024-07-01,98
P0074,L001,2024-07-01,95
P0075,L001,2024-07-01,153
P0076,L001,2024-07-01,53
P0077,L001,2024-07-01,161
P0078,L001,2024-07-01,110
P0079,L001,2024-07-01,35
P0080,L001,2024-07-01,90
P0081,L001,2024-07-01,116
P0082,L001,2024-07-01,50
P0083,L001,2024-07-01,74
P0084,L001,2024-07-01,15
P0085,L001,2024-07-01,44
P0086,L001,2024-07-01,22
P0087,L001,2024-07-01,114
P0088,L001,2024-07-01,187
P0089,L001,2024-07-01,107
P0090,L001,2024-07-01,84
P0091,L001,2024-07-01,3
P0092,L001,2024-07-01,197
P0093,L001,2024-07-01,4
P0094,L001,2024-07-01,66
P0095,L001,2024-07-01,95
P0096,L001,2024-07-01,30
P0097,L001,2024-07-01,83
P0098,L001,2024-07-01,174
P0099,L001,2024-07-01,6
P0100,L001,2024-07-01,30
P0101,L001,2024-07-01,139
P0102,L001,2024-07-01,3
P0103,L001,2024-07-01,120
P0104,L001,2024-07-01,84
P0105,L001,2024-07-01,114
P0106,L001,2024-07-01,102
P0107,L001,2024-07-01,133
P0108,L001,2024-07-01,30
P0109,L001,2024-07-01,24
P0110,L001,2024-07-01,170
P0111,L001,2024-07-01,125
P0112,L001,2024-07-01,119
P0113,L001,2024-07-01,195
P0114,L001,2024-07-01,161
P0115,L001,2024-07-01,49
P0116,L001,2024-07-01,45
P0117,L001,2024-07-01,43
P0118,L001,2024-07-01,146
P0119,L001,2024-07-01,154
P0120,L001,2024-07-01,154
P0121,L001,2024-07-01,164
P0122,L001,2024-07-01,52
P0123,L001,2024-07-01,117
P0124,L001,2024-07-01,27
P0125,L001,2024-07-01,126
P0126,L001,2024-07-01,56
P0127,L001,2024-07-01,12
P0128,L001,2024-07-01,135
P0129,L001,2024-07-01,75
P0130,L001,2024-07-01,35
P0131,L001,2024-07-01,171
P0132,L001,2024-07-01,44
P0133,L001,2024-07-01,112
P0134,L001,2024-07-01,75
P0135,L001,2024-07-01,143
P0136,L001,2024-07-01,45
P0137,L001,2024-07-01,81
P0138,L001,2024-07-01,17
P0139,L001,2024-07-01,88
P0140,L001,2024-07-01,89
P0141,L001,2024-07-01,115
P0142,L001,2024-07-01,127
P0143,L001,2024-07-01,139
P0144,L001,2024-07-01,94
P0145,L001,2024-07-01,181
P0146,L001,2024-07-01,47
P0147,L001,2024-07-01,18
P0148,L001,2024-07-01,180
P0149,L001,2024-07-01,127
P0150,L001,2024-07-01,33
P0001,L002,2024-07-01,43
P0002,L002,2024-07-01,187
P0003,L002,2024-07-01,-5
P0004,L002,2024-07-01,196
P0005,L002,2024-07-01,194
P0006,L002,2024-07-01,58
P0007,L002,2024-07-01,144
P0008,L002,2024-07-01,16
P0009,L002,2024-07-01,53
P0010,L002,2024-07-01,122
P0011,L002,2024-07-01,62
P0012,L002,2024-07-01,110
P0013,L002,2024-07-01,180
P0014,L002,2024-07-01,183
P0015,L002,2024-07-01,129
P0016,L002,2024-07-01,28
P0017,L002,2024-07-01,178
P0018,L002,2024-07-01,161
P0019,L002,2024-07-01,140
P0020,L002,2024-07-01,80
P0021,L002,2024-07-01,71
P0022,L002,2024-07-01,181
P0023,L002,2024-07-01,34
P0024,L002,2024-07-01,169
P0025,L002,2024-07-01,134
P0026,L002,2024-07-01,34
P0027,L002,2024-07-01,34
P0028,L002,2024-07-01,148
P0029,L002,2024-07-01,186
P0030,L002,2024-07-01,177
P0031,L002,2024-07-01,139
P0032,L002,2024-07-01,171
P0033,L002,2024-07-01,149
P0034,L002,2024-07-01,37
P0035,L002,2024-07-01,123
P0036,L002,2024-07-01,123
P0037,L002,2024-07-01,101
P0038,L002,2024-07-01,150
P0039,L002,2024-07-01,169
P0040,L002,2024-07-01,120
P0041,L002,2024-07-01,60
P0042,L002,2024-07-01,171
P0043,L002,2024-07-01,62
P0044,L002,2024-07-01,125
P0045,L002,2024-07-01,127
P0046,L002,2024-07-01,122
P0047,L002,2024-07-01,22
P0048,L002,2024-07-01,196
P0049,L002,2024-07-01,-15
P0050,L002,2024-07-01,155
P0051,L002,2024-07-01,144
P0052,L002,2024-07-01,19
P0053,L002,2024-07-01,70
P0054,L002,2024-07-01,126
P0055,L002,2024-07-01,119
P0056,L002,2024-07-01,142
P0057,L002,2024-07-01,41
P0058,L002,2024-07-01,155
P0059,L002,2024-07-01,137
P0060,L002,2024-07-01,183
P0061,L002,2024-07-01,76
P0062,L002,2024-07-01,42
P0063,L002,2024-07-01,137
P0064,L002,2024-07-01,102
P0065,L002,2024-07-01,13
P0066,L002,2024-07-01,136
P0067,L002,2024-07-01,70
P0068,L002,2024-07-01,109
P0069,L002,2024-07-01,104
P0070,L002,2024-07-01,172
P0071,L002,2024-07-01,140
P0072,L002,2024-07-01,162
P0073,L002,2024-07-01,16
P0074,L002,2024-07-01,103
P0075,L002,2024-07-01,28
P0076,L002,2024-07-01,196
P0077,L002,2024-07-01,8
P0078,L002,2024-07-01,15
P0079,L002,2024-07-01,42
P0080,L002,2024-07-01,33
P0081,L002,2024-07-01,63
P0082,L002,2024-07-01,61
P0083,L002,2024-07-01,150
P0084,L002,2024-07-01,91
P0085,L002,2024-07-01,194
P0086,L002,2024-07-01,89
P0087,L002,2024-07-01,66
P0088,L002,2024-07-01,41
P0089,L002,2024-07-01,30
P0090,L002,2024-07-01,92
P0091,L002,2024-07-01,184
P0092,L002,2024-07-01,43
P0093,L002,2024-07-01,100
P0094,L002,2024-07-01,131
P0095,L002,2024-07-01,126
P0096,L002,2024-07-01,107
P0097,L002,2024-07-01,71
P0098,L002,2024-07-01,143
P0099,L002,2024-07-01,159
P0100,L002,2024-07-01,19
P0101,L002,2024-07-01,92
P0102,L002,2024-07-01,141
P0103,L002,2024-07-01,36
P0104,L002,2024-07-01,23
P0105,L002,2024-07-01,121
P0106,L002,2024-07-01,49
P0107,L002,2024-07-01,101
P0108,L002,2024-07-01,64
P0109,L002,2024-07-01,91
P0110,L002,2024-07-01,44
P0111,L002,2024-07-01,126
P0112,L002,2024-07-01,72
P0113,L002,2024-07-01,41
P0114,L002,2024-07-01,50
P0115,L002,2024-07-01,128
P0116,L002,2024-07-01,160
P0117,L002,2024-07-01,92
P0118,L002,2024-07-01,87
P0119,L002,2024-07-01,103
P0120,L002,2024-07-01,124
P0121,L002,2024-07-01,142
P0122,L002,2024-07-01,180
P0123,L002,2024-07-01,84
P0124,L002,2024-07-01,16
P0125,L002,2024-07-01,72
P0126,L002,2024-07-01,111
P0127,L002,2024-07-01,92
P0128,L002,2024-07-01,28
P0129,L002,2024-07-01,26
P0130,L002,2024-07-01,37
P0131,L002,2024-07-01,101
P0132,L002,2024-07-01,181
P0133,L002,2024-07-01,87
P0134,L002,2024-07-01,179
P0135,L002,2024-07-01,129
P0136,L002,2024-07-01,6
P0137,L002,2024-07-01,58
P0138,L002,2024-07-01,84
P0139,L002,2024-07-01,141
P0140,L002,2024-07-01,149
P0141,L002,2024-07-01,133
P0142,L002,2024-07-01,1
P0143,L002,2024-07-01,80
P0144,L002,2024-07-01,60
P0145,L002,2024-07-01,187
P0146,L002,2024-07-01,70
P0147,L002,2024-07-01,104
P0148,L002,2024-07-01,68
P0149,L002,2024-07-01,30
P0150,L002,2024-07-01,2
P0001,L003,2024-07-01,47
P0002,L003,2024-07-01,188
P0003,L003,2024-07-01,0
P0004,L003,2024-07-01,83
P0005,L003,2024-07-01,170
P0006,L003,2024-07-01,192
P0007,L003,2024-07-01,4
P0008,L003,2024-07-01,121
P0009,L003,2024-07-01,77
P0010,L003,2024-07-01,92
P0011,L003,2024-07-01,25
P0012,L003,2024-07-01,135
P0013,L003,2024-07-01,124
P0014,L003,2024-07-01,147
P0015,L003,2024-07-01,100
P0016,L003,2024-07-01,4
P0017,L003,2024-07-01,162
P0018,L003,2024-07-01,174
P0019,L003,2024-07-01,35
P0020,L003,2024-07-01,126
P0021,L003,2024-07-01,32
P0022,L003,2024-07-01,145
P0023,L003,2024-07-01,174
P0024,L003,2024-07-01,139
P0025,L003,2024-07-01,114
P0026,L003,2024-07-01,62
P0027,L003,2024-07-01,125
P0028,L003,2024-07-01,83
P0029,L003,2024-07-01,66
P0030,L003,2024-07-01,97
P0031,L003,2024-07-01,30
P0032,L003,2024-07-01,113
P0033,L003,2024-07-01,197
P0034,L003,2024-07-01,100
P0035,L003,2024-07-01,154
P0036,L003,2024-07-01,24
P0037,L003,2024-07-01,45
P0038,L003,2024-07-01,168
P0039,L003,2024-07-01,60
P0040,L003,2024-07-01,92
P0041,L003,2024-07-01,28
P0042,L003,2024-07-01,64
P0043,L003,2024-07-01,23
P9072,L003,2024-07-01,9
P0045,L003,2024-07-01,149
P0046,L003,2024-07-01,50
P0047,L003,2024-07-01,145
P0048,L003,2024-07-01,192
P0049,L003,2024-07-01,69
P0050,L003,2024-07-01,101
P0051,L003,2024-07-01,124
P0052,L003,2024-07-01,58
P0053,L003,2024-07-01,86
P0054,L003,2024-07-01,118
P0055,L003,2024-07-01,108
P0056,L003,2024-07-01,98
P0057,L003,2024-07-01,101
P0058,L003,2024-07-01,14
P0059,L003,2024-07-01,63
P0060,L003,2024-07-01,147
P0061,L003,2024-07-01,123
P0062,L003,2024-07-01,96
P0063,L003,2024-07-01,11
P0064,L003,2024-07-01,150
P0065,L003,2024-07-01,75
P0066,L003,2024-07-01,159
P0067,L003,2024-07-01,194
P0068,L003,2024-07-01,61
P0069,L003,2024-07-01,199
P0070,L003,2024-07-01,61
P0071,L003,2024-07-01,153
P0072,L003,2024-07-01,178
P0073,L003,2024-07-01,124
P0074,L003,2024-07-01,163
P0075,L003,2024-07-01,138
P0076,L003,2024-07-01,6
P0077,L003,2024-07-01,158
P0078,L003,2024-07-01,136
P0079,L003,2024-07-01,38
P0080,L003,2024-07-01,89
P0081,L003,2024-07-01,146
P0082,L003,2024-07-01,160
P0083,L003,2024-07-01,1
P0084,L003,2024-07-01,178
P0085,L003,2024-07-01,170
P0086,L003,2024-07-01,53
P0087,L003,2024-07-01,60
P0088,L003,2024-07-01,118
P0089,L003,2024-07-01,152
P0090,L003,2024-07-01,44
P0091,L003,2024-07-01,77
P0092,L003,2024-07-01,11
P0093,L003,2024-07-01,152
P0094,L003,2024-07-01,76
P0095,L003,2024-07-01,118
P0096,L003,2024-07-01,163
P0097,L003,2024-07-01,80
P0098,L003,2024-07-01,77
P0099,L003,2024-07-01,155
P0100,L003,2024-07-01,81
P0101,L003,2024-07-01,43
P0102,L003,2024-07-01,172
P0103,L003,2024-07-01,111
P0104,L003,2024-07-01,143
P0105,L003,2024-07-01,187
P0106,L003,2024-07-01,192
P0107,L003,2024-07-01,158
P0108,L003,2024-07-01,185
P0109,L003,2024-07-01,114
P0110,L003,2024-07-01,47
P0111,L003,2024-07-01,14
P0112,L003,2024-07-01,122
P0113,L003,2024-07-01,29
P0114,L003,2024-07-01,77
P0115,L003,2024-07-01,89
P0116,L003,2024-07-01,95
P0117,L003,2024-07-01,114
P0118,L003,2024-07-01,85
P0119,L003,2024-07-01,58
P0120,L003,2024-07-01,197
P0121,L003,2024-07-01,175
P0122,L003,2024-07-01,44
P0123,L003,2024-07-01,36
P0124,L003,2024-07-01,70
P0125,L003,2024-07-01,154
P0126,L003,2024-07-01,172
P0127,L003,2024-07-01,141
P0128,L003,2024-07-01,158
P0129,L003,2024-07-01,23
P0130,L003,2024-07-01,135
P0131,L003,2024-07-01,10
P0132,L003,2024-07-01,134
P0133,L003,2024-07-01,54
P0134,L003,2024-07-01,165
P0135,L003,2024-07-01,107
P0136,L003,2024-07-01,17
P0137,L003,2024-07-01,56
P0138,L003,2024-07-01,171
P0139,L003,2024-07-01,169
P0140,L003,2024-07-01,48
P0141,L003,2024-07-01,133
P0142,L003,2024-07-01,56
P0143,L003,2024-07-01,43
P0144,L003,2024-07-01,92
P0145,L003,2024-07-01,158
P0146,L003,2024-07-01,103
P0147,L003,2024-07-01,194
P0148,L003,2024-07-01,21
P0149,L003,2024-07-01,10
P0150,L003,2024-07-01,136
P0001,L004,2024-07-01,117
P0002,L004,2024-07-01,106
P0003,L004,2024-07-01,133
P0004,L004,2024-07-01,53
P0005,L004,2024-07-01,152
P0006,L004,2024-07-01,114
P0007,L004,2024-07-01,91
P0008,L004,2024-07-01,133
P0009,L004,2024-07-01,89
P0010,L004,2024-07-01,11
P0011,L004,2024-07-01,98
P0012,L004,2024-07-01,149
P0013,L004,2024-07-01,148
P0014,L004,2024-07-01,187
P0015,L004,2024-07-01,165
P0016,L004,2024-07-01,161
P0017,L004,2024-07-01,143
P0018,L004,2024-07-01,48
P0019,L004,2024-07-01,83
P0020,L004,2024-07-01,76
P0021,L004,2024-07-01,120
P0022,L004,2024-07-01,19
P0023,L004,2024-07-01,9
P0024,L004,2024-07-01,64
P0025,L004,2024-07-01,175
P0026,L004,2024-07-01,124
P0027,L004,2024-07-01,115
P0028,L004,2024-07-01,70
P0029,L004,2024-07-01,44
P0030,L004,2024-07-01,92
P0031,L004,2024-07-01,0
P0032,L004,2024-07-01,166
P0033,L004,2024-07-01,106
P0034,L004,2024-07-01,173
P0035,L004,2024-07-01,31
P0036,L004,2024-07-01,58
P0037,L004,2024-07-01,189
P0038,L004,2024-07-01,15
P0039,L004,2024-07-01,106
P0040,L004,2024-07-01,173
P0041,L004,2024-07-01,26
P0042,L004,2024-07-01,99
P0043,L004,2024-07-01,70
P0044,L004,2024-07-01,108
P0045,L004,2024-07-01,197
P0046,L004,2024-07-01,117
P0047,L004,2024-07-01,8
P0048,L004,2024-07-01,176
P0049,L004,2024-07-01,66
P0050,L004,2024-07-01,88
P0051,L004,2024-07-01,131
P0052,L004,2024-07-01,118
P0053,L004,2024-07-01,165
P0054,L004,2024-07-01,83
P0055,L004,2024-07-01,18
P0056,L004,2024-07-01,164
P0057,L004,2024-07-01,145
P0058,L004,2024-07-01,38
P0059,L004,2024-07-01,132
P0060,L004,2024-07-01,179
P0061,L004,2024-07-01,40
P0062,L004,2024-07-01,82
P0063,L004,2024-07-01,185
P0064,L004,2024-07-01,127
P0065,L004,2024-07-01,66
P0066,L004,2024-07-01,177
P0067,L004,2024-07-01,30
P0068,L004,2024-07-01,-18
P0069,L004,2024-07-01,168
P0070,L004,2024-07-01,165
P0071,L004,2024-07-01,3
P0072,L004,2024-07-01,199
P0073,L004,2024-07-01,106
P0074,L004,2024-07-01,163
P0075,L004,2024-07-01,99
P0076,L004,2024-07-01,37
P0077,L004,2024-07-01,147
P0078,L004,2024-07-01,112
P0079,L004,2024-07-01,42
P0080,L004,2024-07-01,72
P0081,L004,2024-07-01,195
P0082,L004,2024-07-01,10
P0083,L004,2024-07-01,57
P0084,L004,2024-07-01,86
P0085,L004,2024-07-01,197
P0086,L004,2024-07-01,118
P0087,L004,2024-07-01,136
P0088,L004,2024-07-01,0
P0089,L004,2024-07-01,40
P0090,L004,2024-07-01,111
P0091,L004,2024-07-01,10
P0092,L004,2024-07-01,101
P0093,L004,2024-07-01,48
P0094,L004,2024-07-01,58
P0095,L004,2024-07-01,133
P0096,L004,2024-07-01,24
P0097,L004,2024-07-01,2
P0098,L004,2024-07-01,34
P0099,L004,2024-07-01,24
P0100,L004,2024-07-01,55
P0101,L004,2024-07-01,84
P0102,L004,2024-07-01,165
P0103,L004,2024-07-01,121
P0104,L004,2024-07-01,129
P0105,L004,2024-07-01,85
P0106,L004,2024-07-01,44
P0107,L004,2024-07-01,137
P0108,L004,2024-07-01,22
P0109,L004,2024-07-01,62
P0110,L004,2024-07-01,63
P0111,L004,2024-07-01,101
P0112,L004,2024-07-01,91
P0113,L004,2024-07-01,107
P0114,L004,2024-07-01,31
P0115,L004,2024-07-01,90
P0116,L004,2024-07-01,40
P0117,L004,2024-07-01,1
P0118,L004,2024-07-01,71
P0119,L004,2024-07-01,137
P0120,L004,2024-07-01,81
P0121,L004,2024-07-01,197
P0122,L004,2024-07-01,70
P0123,L004,2024-07-01,173
P0124,L004,2024-07-01,163
P0125,L004,2024-07-01,197
P0126,L004,2024-07-01,149
P0127,L004,2024-07-01,9
P0128,L004,2024-07-01,187
P0129,L004,2024-07-01,13
P0130,L004,2024-07-01,75
P0131,L004,2024-07-01,187
P0132,L004,2024-07-01,58
P0133,L004,2024-07-01,24
P0134,L004,2024-07-01,8
P0135,L004,2024-07-01,91
P0136,L004,2024-07-01,60
P0137,L004,2024-07-01,48
P0138,L004,2024-07-01,142
P0139,L004,2024-07-01,14
P0140,L004,2024-07-01,174
P0141,L004,2024-07-01,156
P0142,L004,2024-07-01,194
P0143,L004,2024-07-01,50
P0144,L004,2024-07-01,29
P0145,L004,2024-07-01,136
P0146,L004,2024-07-01,194
P0147,L004,2024-07-01,66
P0148,L004,2024-07-01,186
P0149,L004,2024-07-01,2
P0150,L004,2024-07-01,60
P0001,L005,2024-07-01,118
P0002,L005,2024-07-01,161
P0003,L005,2024-07-01,1
P0004,L005,2024-07-01,28
P0005,L005,2024-07-01,69
P0006,L005,2024-07-01,116
P0007,L005,2024-07-01,179
P0008,L005,2024-07-01,77
P0009,L005,2024-07-01,178
P0010,L005,2024-07-01,109
P0011,L005,2024-07-01,192
P0012,L005,2024-07-01,166
P0013,L005,2024-07-01,169
P0014,L005,2024-07-01,11
P0015,L005,2024-07-01,183
P0016,L005,2024-07-01,97
P0017,L005,2024-07-01,119
P0018,L005,2024-07-01,56
P0019,L005,2024-07-01,141
P0020,L005,2024-07-01,63
P0021,L005,2024-07-01,151
P0022,L005,2024-07-01,73
P0023,L005,2024-07-01,154
P0024,L005,2024-07-01,0
P0025,L005,2024-07-01,54
P0026,L005,2024-07-01,173
P0027,L005,2024-07-01,113
P0028,L005,2024-07-01,92
