data,categoria,dispositivo,visualizacoes,add_carrinho,checkout_iniciado,compra_concluida
2024-08-18,Iluminação,desktop,224,46,27,16
2024-08-18,Utilidades Domésticas,mobile,142,34,16,10
2024-08-18,Utilidades Domésticas,desktop,168,36,19,15
2024-08-18,Jardim e Área Externa,mobile,247,63,35,24
2024-08-18,Jardim e Área Externa,desktop,215,58,34,19
2024-08-18,Organização,mobile,141,35,19,13
2024-08-18,Organização,desktop,291,69,31,23
2024-08-18,Elétrica,mobile,264,71,42,14
2024-08-18,Elétrica,desktop,155,37,20,7
2024-08-18,Hidráulica,mobile,121,27,16,6
2024-08-18,Hidráulica,desktop,290,65,33,14
2024-08-18,Pintura e Acabamento,mobile,157,39,19,11
2024-08-18,Pintura e Acabamento,desktop,162,29,13,9
2024-08-18,Segurança,mobile,104,22,10,3
2024-08-18,Segurança,desktop,256,60,28,9
2024-08-19,Ferramentas,mobile,295,82,42,22
2024-08-19,Ferramentas,desktop,219,54,27,15
2024-08-19,Iluminação,mobile,258,63,35,27
2024-08-19,Iluminação,desktop,174,43,22,15
2024-08-19,Utilidades Domésticas,mobile,111,25,12,7
2024-08-19,Utilidades Domésticas,desktop,290,55,31,26
2024-08-19,Jardim e Área Externa,mobile,198,53,26,15
2024-08-19,Jardim e Área Externa,desktop,94,20,10,6
2024-08-19,Organização,mobile,261,62,34,25
2024-08-19,Organização,desktop,162,36,21,14
2024-08-19,Elétrica,mobile,187,44,23,8
2024-08-19,Elétrica,desktop,170,41,22,7
2024-08-19,Hidráulica,mobile,114,24,12,4
2024-08-19,Hidráulica,desktop,260,57,25,11
2024-08-19,Pintura e Acabamento,mobile,254,66,35,21
2024-08-19,Pintura e Acabamento,desktop,225,43,24,15
2024-08-19,Segurança,mobile,172,47,23,8
2024-08-19,Segurança,desktop,197,45,20,6
2024-08-20,Ferramentas,mobile,291,77,44,26
2024-08-20,Ferramentas,desktop,178,48,22,11
2024-08-20,Iluminação,mobile,120,25,13,8
2024-08-20,Iluminação,desktop,104,26,12,8
2024-08-20,Utilidades Domésticas,mobile,145,32,17,14
2024-08-20,Utilidades Domésticas,desktop,91,19,10,7
2024-08-20,Jardim e Área Externa,mobile,222,46,26,14
2024-08-20,Jardim e Área Externa,desktop,231,63,34,21
2024-08-20,Organização,mobile,190,49,22,16
2024-08-20,Organização,desktop,298,74,36,29
2024-08-20,Elétrica,mobile,170,47,25,9
2024-08-20,Elétrica,desktop,237,46,23,9
2024-08-20,Hidráulica,mobile,169,30,14,6
2024-08-20,Hidráulica,desktop,207,46,26,12
2024-08-20,Pintura e Acabamento,mobile,85,16,9,5
2024-08-20,Pintura e Acabamento,desktop,271,66,37,22
2024-08-20,Segurança,mobile,96,17,9,2
2024-08-20,Segurança,desktop,84,16,8,2
2024-08-21,Ferramentas,mobile,202,42,19,12
2024-08-21,Ferramentas,desktop,192,44,22,12
2024-08-21,Iluminação,mobile,110,22,10,6
2024-08-21,Iluminação,desktop,144,33,15,8
2024-08-21,Utilidades Domésticas,mobile,223,47,25,16
2024-08-21,Utilidades Domésticas,desktop,289,60,27,22
2024-08-21,Jardim e Área Externa,mobile,272,65,35,24
2024-08-21,Jardim e Área Externa,desktop,161,42,21,12
2024-08-21,Organização,mobile,255,49,26,21
2024-08-21,Organização,desktop,160,39,21,16
2024-08-21,Elétrica,mobile,297,64,37,16
2024-08-21,Elétrica,desktop,126,32,15,6
2024-08-21,Hidráulica,mobile,261,67,38,17
2024-08-21,Hidráulica,desktop,194,51,23,9
2024-08-21,Pintura e Acabamento,mobile,127,28,15,11
2024-08-21,Pintura e Acabamento,desktop,154,31,16,9
2024-08-21,Segurança,mobile,249,46,24,8
2024-08-21,Segurança,desktop,183,50,26,8
2024-08-22,Ferramentas,mobile,146,35,20,13
2024-08-22,Ferramentas,desktop,297,78,46,25
2024-08-22,Iluminação,mobile,226,43,20,12
2024-08-22,Iluminação,desktop,161,29,15,9
2024-08-22,Utilidades Domésticas,mobile,251,61,27,19
2024-08-22,Utilidades Domésticas,desktop,282,55,25,19
2024-08-22,Jardim e Área Externa,mobile,290,79,35,19
2024-08-22,Jardim e Área Externa,desktop,200,48,21,15
2024-08-22,Organização,mobile,238,48,27,21
2024-08-22,Organização,desktop,143,30,14,8
2024-08-22,Elétrica,mobile,193,37,17,7
2024-08-22,Elétrica,desktop,267,69,33,13
2024-08-22,Hidráulica,mobile,235,59,27,9
2024-08-22,Hidráulica,desktop,166,44,20,8
2024-08-22,Pintura e Acabamento,mobile,193,45,22,15
2024-08-22,Pintura e Acabamento,desktop,105,20,10,7
2024-08-22,Segurança,mobile,288,76,38,11
2024-08-22,Segurança,desktop,250,66,36,12
2024-08-23,Ferramentas,mobile,252,47,27,15
2024-08-23,Ferramentas,desktop,249,59,31,18
2024-08-23,Iluminação,mobile,134,29,15,10
2024-08-23,Iluminação,desktop,240,64,32,23
2024-08-23,Utilidades Domésticas,mobile,177,35,20,14
2024-08-23,Utilidades Domésticas,desktop,81,20,9,7
2024-08-23,Jardim e Área Externa,mobile,261,65,38,27
2024-08-23,Jardim e Área Externa,desktop,191,53,28,19
2024-08-23,Organização,mobile,189,46,25,17
2024-08-23,Organização,desktop,278,75,38,29
2024-08-23,Elétrica,mobile,185,41,24,8
2024-08-23,Elétrica,desktop,252,61,32,14
2024-08-23,Hidráulica,mobile,299,65,35,16
2024-08-23,Hidráulica,desktop,211,50,28,13
2024-08-23,Pintura e Acabamento,mobile,98,20,10,7
2024-08-23,Pintura e Acabamento,desktop,275,65,37,24
2024-08-23,Segurança,mobile,167,45,25,8
2024-08-23,Segurança,desktop,252,62,35,12
2024-08-24,Ferramentas,mobile,121,32,15,7
2024-08-24,Ferramentas,desktop,298,74,38,19
2024-08-24,Iluminação,mobile,141,38,19,11
2024-08-24,Iluminação,desktop,237,65,38,22
2024-08-24,Utilidades Domésticas,mobile,157,30,16,11
2024-08-24,Utilidades Domésticas,desktop,175,42,24,17
2024-08-24,Jardim e Área Externa,mobile,141,29,14,9
2024-08-24,Jardim e Área Externa,desktop,201,47,28,19
2024-08-24,Organização,mobile,189,49,23,17
2024-08-24,Organização,desktop,283,56,26,18
2024-08-24,Elétrica,mobile,246,62,36,14
2024-08-24,Elétrica,desktop,271,54,31,12
2024-08-24,Hidráulica,mobile,281,77,38,15
2024-08-24,Hidráulica,desktop,136,29,14,6
2024-08-24,Pintura e Acabamento,mobile,288,65,35,20
2024-08-24,Pintura e Acabamento,desktop,259,69,40,28
2024-08-24,Segurança,mobile,258,66,32,9
2024-08-24,Segurança,desktop,176,33,19,6
2024-08-25,Ferramentas,mobile,125,25,12,6
2024-08-25,Ferramentas,desktop,224,48,22,12
2024-08-25,Iluminação,mobile,183,45,23,17
2024-08-25,Iluminação,desktop,259,54,29,21
2024-08-25,Utilidades Domésticas,mobile,114,21,11,7
2024-08-25,Utilidades Domésticas,desktop,218,60,28,20
2024-08-25,Jardim e Área Externa,mobile,105,26,15,8
2024-08-25,Jardim e Área Externa,desktop,264,53,24,17
2024-08-25,Organização,mobile,164,36,21,14
2024-08-25,Organização,desktop,130,25,14,11
2024-08-25,Elétrica,mobile,265,57,33,13
2024-08-25,Elétrica,desktop,121,27,13,5
2024-08-25,Hidráulica,mobile,197,45,24,9
2024-08-25,Hidráulica,desktop,293,82,47,22
2024-08-25,Pintura e Acabamento,mobile,176,36,18,10
2024-08-25,Pintura e Acabamento,desktop,145,26,14,8
2024-08-25,Segurança,mobile,165,43,21,7
2024-08-25,Segurança,desktop,235,46,24,8
2024-08-26,Ferramentas,mobile,285,72,38,20
2024-08-26,Ferramentas,desktop,138,33,18,10
2024-08-26,Iluminação,mobile,83,19,9,5
2024-08-26,Iluminação,desktop,296,74,36,23
2024-08-26,Utilidades Domésticas,mobile,180,44,22,17
2024-08-26,Utilidades Domésticas,desktop,269,75,44,31
2024-08-26,Jardim e Área Externa,mobile,162,30,13,9
2024-08-26,Jardim e Área Externa,desktop,293,68,33,23
2024-08-26,Organização,mobile,250,54,31,23
2024-08-26,Organização,desktop,93,25,13,10
2024-08-26,Elétrica,mobile,288,68,30,10
2024-08-26,Elétrica,desktop,94,22,10,4
2024-08-26,Hidráulica,mobile,82,19,11,5
2024-08-26,Hidráulica,desktop,223,50,26,12
2024-08-26,Pintura e Acabamento,mobile,81,16,8,5
2024-08-26,Pintura e Acabamento,desktop,147,37,19,12
2024-08-26,Segurança,mobile,216,58,31,10
2024-08-26,Segurança,desktop,273,57,30,8
2024-08-27,Ferramentas,mobile,161,29,15,8
2024-08-27,Ferramentas,desktop,138,38,20,11
2024-08-27,Iluminação,mobile,184,41,22,15
2024-08-27,Iluminação,desktop,141,34,16,12
2024-08-27,Utilidades Domésticas,mobile,272,71,40,30
2024-08-27,Utilidades Domésticas,desktop,291,63,37,25
2024-08-27,Jardim e Área Externa,mobile,185,35,20,12
2024-08-27,Jardim e Área Externa,desktop,146,37,19,13
2024-08-27,Organização,mobile,215,40,21,16
2024-08-27,Organização,desktop,252,62,32,26
2024-08-27,Elétrica,mobile,136,36,16,6
2024-08-27,Elétrica,desktop,154,38,19,7
2024-08-27,Hidráulica,mobile,290,59,29,13
2024-08-27,Hidráulica,desktop,250,54,28,12
2024-08-27,Pintura e Acabamento,mobile,240,43,20,15
2024-08-27,Pintura e Acabamento,desktop,93,19,9,6
2024-08-27,Segurança,mobile,277,68,30,9
2024-08-27,Segurança,desktop,144,32,15,4
2024-08-28,Ferramentas,mobile,233,45,25,17
2024-08-28,Ferramentas,desktop,271,58,30,17
2024-08-28,Iluminação,mobile,91,22,11,7
2024-08-28,Iluminação,desktop,223,61,35,26
2024-08-28,Utilidades Domésticas,mobile,99,20,11,8
2024-08-28,Utilidades Domésticas,desktop,129,27,15,12
2024-08-28,Jardim e Área Externa,mobile,115,31,14,9
2024-08-28,Jardim e Área Externa,desktop,224,49,29,19
2024-08-28,Organização,mobile,218,47,24,15
2024-08-28,Organização,desktop,140,32,14,10
2024-08-28,Elétrica,mobile,138,35,17,6
2024-08-28,Elétrica,desktop,256,54,27,10
2024-08-28,Hidráulica,mobile,201,50,24,11
2024-08-28,Hidráulica,desktop,145,33,16,5
2024-08-28,Pintura e Acabamento,mobile,173,34,17,12
2024-08-28,Pintura e Acabamento,desktop,133,26,14,8
2024-08-28,Segurança,mobile,107,26,14,5
2024-08-28,Segurança,desktop,276,76,35,10
2024-08-29,Ferramentas,mobile,211,40,19,10
2024-08-29,Ferramentas,desktop,297,71,41,24
2024-08-29,Iluminação,mobile,210,42,21,16
2024-08-29,Iluminação,desktop,103,20,10,6
2024-08-29,Utilidades Domésticas,mobile,240,46,23,14
2024-08-29,Utilidades Domésticas,desktop,93,24,12,10
2024-08-29,Jardim e Área Externa,mobile,221,56,31,22
2024-08-29,Jardim e Área Externa,desktop,160,44,21,13
2024-08-29,Organização,mobile,206,49,22,16
2024-08-29,Organização,desktop,88,20,10,8
2024-08-29,Elétrica,mobile,284,76,40,15
2024-08-29,Elétrica,desktop,101,27,13,4
2024-08-29,Hidráulica,mobile,283,65,33,13
2024-08-29,Hidráulica,desktop,239,62,35,15
2024-08-29,Pintura e Acabamento,mobile,224,47,22,16
2024-08-29,Pintura e Acabamento,desktop,119,31,15,8
2024-08-29,Segurança,mobile,142,32,18,4
2024-08-29,Segurança,desktop,130,35,16,4
2024-08-30,Ferramentas,mobile,83,16,7,3
2024-08-30,Ferramentas,desktop,282,64,38,24
2024-08-30,Iluminação,mobile,127,25,13,8
2024-08-30,Iluminação,desktop,186,46,23,14
2024-08-30,Utilidades Domésticas,mobile,268,48,22,16
2024-08-30,Utilidades Domésticas,desktop,296,56,27,19
2024-08-30,Jardim e Área Externa,mobile,199,41,23,14
2024-08-30,Jardim e Área Externa,desktop,262,67,39,26
2024-08-30,Organização,mobile,213,42,21,15
2024-08-30,Organização,desktop,132,35,18,12
2024-08-30,Elétrica,mobile,146,35,19,8
2024-08-30,Elétrica,desktop,131,33,19,6
2024-08-30,Hidráulica,mobile,280,78,45,20
2024-08-30,Hidráulica,desktop,193,38,18,8
2024-08-30,Pintura e Acabamento,mobile,143,35,19,13
2024-08-30,Pintura e Acabamento,desktop,81,15,8,4
2024-08-30,Segurança,mobile,212,45,25,8
2024-08-30,Segurança,desktop,173,37,20,6
2024-08-31,Ferramentas,mobile,124,34,17,9
2024-08-31,Ferramentas,desktop,98,20,9,6
2024-08-31,Iluminação,mobile,270,53,28,17
2024-08-31,Iluminação,desktop,173,42,23,14
2024-08-31,Utilidades Domésticas,mobile,118,21,12,8
2024-08-31,Utilidades Domésticas,desktop,81,20,10,8
2024-08-31,Jardim e Área Externa,mobile,260,49,25,15
2024-08-31,Jardim e Área Externa,desktop,204,53,26,17
2024-08-31,Organização,mobile,169,35,16,10
2024-08-31,Organização,desktop,127,29,15,9
2024-08-31,Elétrica,mobile,227,55,26,9
2024-08-31,Elétrica,desktop,176,43,22,8
2024-08-31,Hidráulica,mobile,255,47,24,10
2024-08-31,Hidráulica,desktop,181,49,29,13
2024-08-31,Pintura e Acabamento,mobile,225,59,29,21
2024-08-31,Pintura e Acabamento,desktop,224,53,30,21
2024-08-31,Segurança,mobile,276,60,32,10
2024-08-31,Segurança,desktop,81,18,10,3
2024-09-01,Ferramentas,mobile,188,40,19,11
2024-09-01,Ferramentas,desktop,83,17,8,5
2024-09-01,Iluminação,mobile,230,42,20,13
2024-09-01,Iluminação,desktop,85,19,10,6
2024-09-01,Utilidades Domésticas,mobile,219,46,27,23
2024-09-01,Utilidades Domésticas,desktop,108,29,13,10
2024-09-01,Jardim e Área Externa,mobile,145,36,19,12
2024-09-01,Jardim e Área Externa,desktop,226,56,32,21
2024-09-01,Organização,mobile,205,44,25,19
2024-09-01,Organização,desktop,174,44,21,17
2024-09-01,Elétrica,mobile,111,26,12,5
2024-09-01,Elétrica,desktop,128,24,13,4
2024-09-01,Hidráulica,mobile,263,55,26,10
2024-09-01,Hidráulica,desktop,201,40,22,8
2024-09-01,Pintura e Acabamento,mobile,148,28,14,10
2024-09-01,Pintura e Acabamento,desktop,257,70,40,23
2024-09-01,Segurança,mobile,131,26,11,3
2024-09-01,Segurança,desktop,271,49,27,8
2024-09-02,Ferramentas,mobile,201,44,22,14
2024-09-02,Ferramentas,desktop,260,66,31,16
2024-09-02,Iluminação,mobile,295,57,26,16
2024-09-02,Iluminação,desktop,154,35,17,10
2024-09-02,Utilidades Domésticas,mobile,290,55,27,19
2024-09-02,Utilidades Domésticas,desktop,172,41,19,15
2024-09-02,Jardim e Área Externa,mobile,114,24,11,7
2024-09-02,Jardim e Área Externa,desktop,235,65,37,26
2024-09-02,Organização,mobile,80,20,11,6
2024-09-02,Organização,desktop,233,59,30,23
2024-09-02,Elétrica,mobile,226,45,26,11
2024-09-02,Elétrica,desktop,197,35,15,5
2024-09-02,Hidráulica,mobile,139,37,21,10
2024-09-02,Hidráulica,desktop,134,29,13,5
2024-09-02,Pintura e Acabamento,mobile,97,18,8,5
2024-09-02,Pintura e Acabamento,desktop,87,22,10,6
2024-09-02,Segurança,mobile,267,73,37,10
2024-09-02,Segurança,desktop,249,57,34,11
2024-09-03,Ferramentas,mobile,90,18,10,6
2024-09-03,Ferramentas,desktop,277,61,33,17
2024-09-03,Iluminação,mobile,284,61,33,24
2024-09-03,Iluminação,desktop,212,50,26,15
2024-09-03,Utilidades Domésticas,mobile,187,49,24,18
2024-09-03,Utilidades Domésticas,desktop,160,42,22,14
2024-09-03,Jardim e Área Externa,mobile,259,47,27,18
2024-09-03,Jardim e Área Externa,desktop,241,54,32,23
2024-09-03,Organização,mobile,200,51,28,21
2024-09-03,Organização,desktop,152,29,15,9
2024-09-03,Elétrica,mobile,169,35,16,5
2024-09-03,Elétrica,desktop,97,18,10,3
2024-09-03,Hidráulica,mobile,142,35,15,6
2024-09-03,Hidráulica,desktop,269,49,27,12
2024-09-03,Pintura e Acabamento,mobile,180,46,25,14
2024-09-03,Pintura e Acabamento,desktop,111,22,10,7
2024-09-03,Segurança,mobile,251,48,22,7
2024-09-03,Segurança,desktop,293,59,30,10
2024-09-04,Ferramentas,mobile,112,23,12,7
2024-09-04,Ferramentas,desktop,157,36,16,9
2024-09-04,Iluminação,mobile,291,79,35,27
2024-09-04,Iluminação,desktop,296,81,46,29
2024-09-04,Utilidades Domésticas,mobile,204,39,21,14
2024-09-04,Utilidades Domésticas,desktop,87,15,7,4
2024-09-04,Jardim e Área Externa,mobile,95,22,11,7
2024-09-04,Jardim e Área Externa,desktop,216,55,30,17
2024-09-04,Organização,mobile,272,62,36,28
2024-09-04,Organização,desktop,288,59,28,18
2024-09-04,Elétrica,mobile,198,39,21,7
2024-09-04,Elétrica,desktop,250,57,26,9
2024-09-04,Hidráulica,mobile,168,39,17,7
2024-09-04,Hidráulica,desktop,154,42,22,10
2024-09-04,Pintura e Acabamento,mobile,214,58,33,25
2024-09-04,Pintura e Acabamento,desktop,115,24,10,7
2024-09-04,Segurança,mobile,95,20,11,3
2024-09-04,Segurança,desktop,126,24,11,3
2024-09-05,Ferramentas,mobile,175,38,22,13
2024-09-05,Ferramentas,desktop,191,36,17,10
2024-09-05,Iluminação,mobile,166,46,22,13
2024-09-05,Iluminação,desktop,148,27,12,7
2024-09-05,Utilidades Domésticas,mobile,194,47,25,19
2024-09-05,Utilidades Domésticas,desktop,238,54,29,19
2024-09-05,Jardim e Área Externa,mobile,89,23,11,8
2024-09-05,Jardim e Área Externa,desktop,234,58,29,17
2024-09-05,Organização,mobile,215,48,24,17
2024-09-05,Organização,desktop,179,43,24,18
2024-09-05,Elétrica,mobile,292,72,39,17
2024-09-05,Elétrica,desktop,165,43,23,8
2024-09-05,Hidráulica,mobile,133,33,15,6
2024-09-05,Hidráulica,desktop,285,61,30,14
2024-09-05,Pintura e Acabamento,mobile,108,29,14,8
2024-09-05,Pintura e Acabamento,desktop,276,61,29,16
2024-09-05,Segurança,mobile,92,19,9,3
2024-09-05,Segurança,desktop,299,76,38,12
2024-09-06,Ferramentas,mobile,223,58,33,17
2024-09-06,Ferramentas,desktop,228,46,21,13
2024-09-06,Iluminação,mobile,235,51,24,16
2024-09-06,Iluminação,desktop,100,26,11,6
2024-09-06,Utilidades Domésticas,mobile,266,67,37,24
2024-09-06,Utilidades Domésticas,desktop,281,73,37,28
2024-09-06,Jardim e Área Externa,mobile,146,28,14,10
2024-09-06,Jardim e Área Externa,desktop,146,34,16,10
2024-09-06,Organização,mobile,257,55,26,17
2024-09-06,Organização,desktop,298,82,45,27
2024-09-06,Elétrica,mobile,218,55,24,8
2024-09-06,Elétrica,desktop,137,37,18,7
2024-09-06,Hidráulica,mobile,109,25,12,5
2024-09-06,Hidráulica,desktop,172,46,25,9
2024-09-06,Pintura e Acabamento,mobile,256,47,25,17
2024-09-06,Pintura e Acabamento,desktop,190,39,18,13
2024-09-06,Segurança,mobile,192,38,17,5
2024-09-06,Segurança,desktop,220,61,35,9
2024-09-07,Ferramentas,mobile,132,28,15,10
2024-09-07,Ferramentas,desktop,105,25,13,8
2024-09-07,Iluminação,mobile,289,79,37,24
2024-09-07,Iluminação,desktop,241,64,32,23
2024-09-07,Utilidades Domésticas,mobile,191,52,29,20
2024-09-07,Utilidades Domésticas,desktop,197,37,19,13
2024-09-07,Jardim e Área Externa,mobile,212,59,32,23
2024-09-07,Jardim e Área Externa,desktop,253,47,24,14
2024-09-07,Organização,mobile,123,31,17,11
2024-09-07,Organização,desktop,283,72,33,21
2024-09-07,Elétrica,mobile,294,61,34,14
2024-09-07,Elétrica,desktop,250,57,27,10
2024-09-07,Hidráulica,mobile,173,36,17,7
2024-09-07,Hidráulica,desktop,187,35,19,8
2024-09-07,Pintura e Acabamento,mobile,91,24,11,7
2024-09-07,Pintura e Acabamento,desktop,142,37,20,13
2024-09-07,Segurança,mobile,111,21,10,3
2024-09-07,Segurança,desktop,123,25,14,5
2024-09-08,Ferramentas,mobile,94,21,10,5
2024-09-08,Ferramentas,desktop,226,42,19,10
2024-09-08,Iluminação,mobile,288,61,31,23
2024-09-08,Iluminação,desktop,169,43,25,16
2024-09-08,Utilidades Domésticas,mobile,161,29,13,10
2024-09-08,Utilidades Domésticas,desktop,135,25,14,11
2024-09-08,Jardim e Área Externa,mobile,187,47,21,15
2024-09-08,Jardim e Área Externa,desktop,239,55,27,19
2024-09-08,Organização,mobile,246,68,38,24
2024-09-08,Organização,desktop,187,47,24,15
2024-09-08,Elétrica,mobile,177,32,18,7
2024-09-08,Elétrica,desktop,277,75,37,13
2024-09-08,Hidráulica,mobile,273,49,25,9
2024-09-08,Hidráulica,desktop,259,66,35,16
2024-09-08,Pintura e Acabamento,mobile,143,31,14,10
2024-09-08,Pintura e Acabamento,desktop,197,36,20,13
2024-09-08,Segurança,mobile,167,39,18,5
2024-09-08,Segurança,desktop,153,31,16,4
2024-09-09,Ferramentas,mobile,198,53,27,14
2024-09-09,Ferramentas,desktop,132,26,14,8
2024-09-09,Iluminação,mobile,235,44,23,14
2024-09-09,Iluminação,desktop,237,62,35,27
2024-09-09,Utilidades Domésticas,mobile,208,48,28,19
2024-09-09,Utilidades Domésticas,desktop,199,50,25,18
2024-09-09,Jardim e Área Externa,mobile,179,39,17,12
2024-09-09,Jardim e Área Externa,desktop,97,20,9,6
2024-09-09,Organização,mobile,121,28,16,12
2024-09-09,Organização,desktop,125,33,18,11
2024-09-09,Elétrica,mobile,105,21,10,4
2024-09-09,Elétrica,desktop,227,59,34,11
2024-09-09,Hidráulica,mobile,250,68,31,14
2024-09-09,Hidráulica,desktop,168,46,23,11
2024-09-09,Pintura e Acabamento,mobile,168,44,25,18
2024-09-09,Pintura e Acabamento,desktop,259,62,33,21
2024-09-09,Segurança,mobile,259,68,38,13
2024-09-09,Segurança,desktop,140,33,18,5
2024-09-10,Ferramentas,mobile,156,32,16,9
2024-09-10,Ferramentas,desktop,198,46,25,14
2024-09-10,Iluminação,mobile,197,48,22,15
2024-09-10,Iluminação,desktop,143,26,12,7
2024-09-10,Utilidades Domésticas,mobile,252,56,29,19
2024-09-10,Utilidades Domésticas,desktop,297,60,30,25
2024-09-10,Jardim e Área Externa,mobile,260,65,34,24
2024-09-10,Jardim e Área Externa,desktop,138,28,16,9
2024-09-10,Organização,mobile,251,49,25,17
2024-09-10,Organização,desktop,170,35,19,12
2024-09-10,Elétrica,mobile,147,29,16,6
2024-09-10,Elétrica,desktop,95,21,12,4
2024-09-10,Hidráulica,mobile,285,56,25,11
2024-09-10,Hidráulica,desktop,299,75,37,16
2024-09-10,Pintura e Acabamento,mobile,94,18,8,5
2024-09-10,Pintura e Acabamento,desktop,162,40,18,12
2024-09-10,Segurança,mobile,182,32,16,4
2024-09-10,Segurança,desktop,218,55,27,10
2024-09-11,Ferramentas,mobile,150,38,20,11
2024-09-11,Ferramentas,desktop,295,64,31,19
2024-09-11,Iluminação,mobile,139,35,19,12
2024-09-11,Iluminação,desktop,290,69,41,30
2024-09-11,Utilidades Domésticas,mobile,180,44,23,16
2024-09-11,Utilidades Domésticas,desktop,251,53,28,20
2024-09-11,Jardim e Área Externa,mobile,259,48,26,16
2024-09-11,Jardim e Área Externa,desktop,178,41,23,14
2024-09-11,Organização,mobile,220,50,25,16
2024-09-11,Organização,desktop,182,49,27,17
2024-09-11,Elétrica,mobile,284,69,33,11
2024-09-11,Elétrica,desktop,178,41,24,10
2024-09-11,Hidráulica,mobile,299,56,32,15
2024-09-11,Hidráulica,desktop,191,52,25,9
2024-09-11,Pintura e Acabamento,mobile,163,33,19,12
2024-09-11,Pintura e Acabamento,desktop,164,42,23,17
