item_id,pedido_id,produto_id,quantidade,preco_unitario,desconto,valor_total_item
7721,4295,75,3,2023.9,0.14,6071.56
7722,4296,82,2,1069.06,0.0,2138.12
7723,4297,136,3,288.84,0.0,866.52
7724,4297,46,1,513.3,0.01,513.29
7725,4298,104,3,762.46,0.0,2287.38
7726,4299,83,2,1661.44,0.0,3322.88
7727,4300,144,1,2123.08,0.0,2123.08
7728,4301,33,1,917.75,0.14,917.61
7729,4302,129,3,887.15,0.0,2661.45
7730,4302,43,2,673.2,0.0,1346.4
7731,4303,40,1,1882.18,0.0,1882.18
7732,4304,36,1,1984.36,0.0,1984.36
7733,4305,49,4,68.3,0.09,273.11
7734,4305,97,2,43.1,0.0,86.2
7735,4306,118,4,2249.33,0.0,8997.32
7736,4306,101,3,726.77,0.0,2180.31
7737,4306,67,4,2022.59,0.0,8090.36
7738,4307,48,1,2297.86,0.04,2297.82
7739,4308,64,2,710.62,0.0,1421.24
7740,4308,4,1,1066.37,0.0,1066.37
7741,4308,16,4,496.88,0.0,1987.52
7742,4309,76,1,145.46,0.0,145.46
7743,4310,69,4,1178.22,0.0,4712.88
7744,4310,26,1,588.04,0.0,588.04
7745,4310,76,4,145.46,0.0,581.84
7746,4311,64,3,710.62,0.0,2131.86
7747,4311,88,2,2402.73,0.0,4805.46
7748,4312,31,1,1867.57,0.02,1867.55
7749,4313,27,3,1014.89,0.0,3044.67
7750,4313,130,3,572.85,0.0,1718.5500000000002
7751,4313,72,3,636.67,0.14,1909.8699999999997
7752,4314,135,3,1459.86,0.0,4379.58
7753,4314,27,2,1014.89,0.0,2029.78
7754,4315,130,1,572.85,0.0,572.85
7755,4316,5,1,597.0,0.0,597.0
7756,4317,53,2,1919.27,0.0,3838.54
7757,4317,26,4,588.04,0.0,2352.16
7758,4318,78,1,432.45,0.13,432.32
7759,4319,137,2,1970.34,0.0,3940.68
7760,4320,3,4,1856.86,0.0,7427.44
7761,4321,28,2,2193.39,0.0,4386.78
7762,4321,3,1,1856.86,0.05,1856.81
7763,4321,37,4,974.22,0.0,3896.88
7764,4322,43,3,673.2,0.02,2019.5800000000002
7765,4322,76,3,145.46,0.04,436.34
7766,4323,58,3,1631.7,0.0,4895.1
7767,4323,22,2,197.08,0.0,394.16
7768,4323,109,1,642.78,0.0,642.78
7769,4324,108,1,1592.91,0.0,1592.91
7770,4324,108,1,1592.91,0.0,1592.91
7771,4324,29,2,1258.09,0.0,2516.18
7772,4325,142,1,508.65,0.0,508.65
7773,4326,83,1,1661.44,0.03,1661.41
7774,4326,9,1,1751.39,0.0,1751.39
7775,4327,81,4,2317.76,0.0,9271.04
7776,4328,134,2,306.05,0.11,611.99
7777,4328,57,1,518.85,0.0,518.85
7778,4329,4,2,1066.37,0.1,2132.64
7779,4330,113,2,1115.75,0.14,2231.36
7780,4331,70,3,1640.57,0.0,4921.71
7781,4332,18,3,2141.19,0.0,6423.57
7782,4332,48,1,2297.86,0.0,2297.86
7783,4333,70,4,1640.57,0.0,6562.28
7784,4333,75,4,2023.9,0.07,8095.530000000001
7785,4334,138,3,306.8,0.0,920.4000000000001
7786,4335,73,3,367.65,0.14,1102.8099999999997
7787,4336,47,3,1357.66,0.01,4072.9700000000003
7788,4337,118,3,2249.33,0.06,6747.929999999999
7789,4337,132,4,890.84,0.0,3563.36
7790,4337,46,1,513.3,0.0,513.3
7791,4338,97,2,43.1,0.0,86.2
7792,4339,88,4,2402.73,0.0,9610.92
7793,4339,145,2,1277.66,0.02,2555.3
7794,4340,113,3,1115.75,0.12,3347.13
7795,4341,101,2,726.77,0.0,1453.54
7796,4341,94,3,1680.92,0.0,5042.76
7797,4341,90,1,1021.36,0.0,1021.36
7798,4342,9,1,1751.39,0.02,1751.3700000000001
7799,4342,41,3,296.65,0.0,889.9499999999999
7800,4343,34,2,1283.63,0.0,2567.26
7801,4343,143,1,2303.51,0.0,2303.51
7802,4344,24,2,689.47,0.0,1378.94
7803,4344,48,4,2297.86,0.0,9191.44
7804,4345,81,2,2317.76,0.0,4635.52
7805,4345,37,1,974.22,0.01,974.21
7806,4345,126,3,681.68,0.0,2045.04
7807,4346,90,4,1021.36,0.0,4085.44
7808,4346,11,1,250.01,0.0,250.01
7809,4346,122,2,2164.22,0.0,4328.44
7810,4347,39,1,1707.1,0.05,1707.05
7811,4347,53,3,1919.27,0.0,5757.8099999999995
7812,4347,40,1,1882.18,0.0,1882.18
7813,4348,15,4,1553.93,0.0,6215.72
7814,4349,140,3,1309.4,0.0,3928.2000000000003
7815,4349,53,3,1919.27,0.02,5757.789999999999
7816,4349,124,3,2312.73,0.0,6938.1900000000005
7817,4350,99,3,1274.59,0.03,3823.7399999999993
7818,4350,111,3,129.34,0.1,387.91999999999996
7819,4350,138,4,306.8,0.0,1227.2
7820,4351,137,3,1970.34,0.0,5911.0199999999995
7821,4351,77,2,2423.11,0.0,4846.22
7822,4351,1,3,296.1,0.0,888.3000000000001
7823,4352,62,1,1585.14,0.0,1585.14
7824,4353,97,3,43.1,0.02,129.28
7825,4354,42,4,28.05,0.11,112.09
7826,4354,121,3,1878.7,0.02,5636.08
7827,4355,148,4,1699.75,0.0,6799.0
7828,4355,25,4,1401.24,0.0,5604.96
7829,4356,86,2,161.77,0.0,323.54
7830,4356,11,4,250.01,0.0,1000.04
7831,4357,18,2,2141.19,0.13,4282.25
7832,4358,134,4,306.05,0.0,1224.2
7833,4358,104,3,762.46,0.0,2287.38
7834,4358,93,3,1316.5,0.07,3949.43
7835,4359,61,2,1479.33,0.0,2958.66
7836,4359,8,3,2027.39,0.09,6082.08
7837,4359,117,1,123.74,0.0,123.74
7838,4360,40,1,1882.18,0.0,1882.18
7839,4360,92,4,223.32,0.01,893.27
7840,4361,142,3,508.65,0.0,1525.9499999999998
7841,4362,72,1,636.67,0.0,636.67
7842,4362,27,1,1014.89,0.01,1014.88
7843,4363,31,4,1867.57,0.0,7470.28
7844,4364,34,3,1283.63,0.0,3850.8900000000003
7845,4364,90,1,1021.36,0.0,1021.36
7846,4365,36,1,1984.36,0.0,1984.36
7847,4365,129,1,887.15,0.0,887.15
7848,4365,41,3,296.65,0.0,889.9499999999999
7849,4366,128,3,571.64,0.02,1714.9
7850,4366,138,4,306.8,0.0,1227.2
7851,4367,85,2,1844.63,0.0,3689.26
7852,4367,38,1,1332.2,0.0,1332.2
7853,4368,120,3,2212.65,0.0,6637.950000000001
7854,4368,42,4,28.05,0.0,112.2
7855,4368,43,2,673.2,0.0,1346.4
7856,4369,114,4,43.98,0.0,175.92
7857,4369,125,4,2009.54,0.14,8038.0199999999995
7858,4370,142,4,508.65,0.0,2034.6
7859,4371,121,3,1878.7,0.06,5636.04
7860,4371,57,2,518.85,0.08,1037.6200000000001
7861,4371,60,2,858.45,0.15,1716.75
7862,4372,47,4,1357.66,0.09,5430.55
7863,4372,86,4,161.77,0.0,647.08
7864,4373,111,3,129.34,0.0,388.02
7865,4374,100,2,2204.54,0.06,4409.0199999999995
7866,4374,149,3,1431.38,0.0,4294.14
7867,4375,26,3,588.04,0.0,1764.12
7868,4375,20,2,423.38,0.0,846.76
7869,4376,19,3,709.37,0.0,2128.11
7870,4376,81,2,2317.76,0.0,4635.52
7871,4377,75,3,2023.9,0.03,6071.670000000001
7872,4378,30,3,1157.95,0.0,3473.8500000000004
7873,4378,145,4,1277.66,0.0,5110.64
7874,4379,108,1,1592.91,0.0,1592.91
7875,4379,4,2,1066.37,0.0,2132.74
7876,4380,8,3,2027.39,0.0,6082.17
7877,4380,138,3,306.8,0.0,920.4000000000001
7878,4381,17,4,585.19,0.0,2340.76
7879,4381,101,3,726.77,0.0,2180.31
7880,4382,124,1,2312.73,0.0,2312.73
7881,4383,99,4,1274.59,0.0,5098.36
7882,4383,41,1,296.65,0.0,296.65
7883,4384,15,4,1553.93,0.0,6215.72
7884,4385,130,1,572.85,0.0,572.85
7885,4385,57,3,518.85,0.0,1556.5500000000002
7886,4385,114,4,43.98,0.1,175.82
7887,4386,78,2,432.45,0.0,864.9
7888,4386,82,1,1069.06,0.0,1069.06
7889,4387,66,3,1449.0,0.0,4347.0
7890,4387,51,2,2368.43,0.04,4736.82
7891,4387,135,2,1459.86,0.0,2919.72
7892,4388,32,1,1469.77,0.0,1469.77
7893,4389,56,1,2323.71,0.03,2323.68
7894,4390,77,4,2423.11,0.11,9692.33
7895,4391,34,2,1283.63,0.0,2567.26
7896,4392,134,4,306.05,0.0,1224.2
7897,4393,149,4,1431.38,0.0,5725.52
7898,4394,131,1,834.09,0.08,834.01
7899,4394,23,4,1828.23,0.0,7312.92
7900,4395,103,3,1331.77,0.0,3995.31
7901,4395,59,3,1139.69,0.12,3418.9500000000003
7902,4396,24,2,689.47,0.0,1378.94
7903,4396,102,1,1764.78,0.0,1764.78
7904,4397,90,3,1021.36,0.0,3064.08
7905,4398,65,1,348.13,0.0,348.13
7906,4398,44,4,1279.05,0.0,5116.2
7907,4399,97,2,43.1,0.0,86.2
7908,4400,147,2,495.76,0.11,991.41
7909,4400,104,2,762.46,0.0,1524.92
7910,4401,62,2,1585.14,0.12,3170.1600000000003
7911,4401,144,2,2123.08,0.0,4246.16
7912,4402,40,1,1882.18,0.09,1882.0900000000001
7913,4403,49,4,68.3,0.0,273.2
7914,4404,68,2,1654.28,0.11,3308.45
7915,4404,68,3,1654.28,0.0,4962.84
7916,4405,149,3,1431.38,0.07,4294.070000000001
7917,4405,11,4,250.01,0.11,999.93
7918,4406,122,3,2164.22,0.0,6492.66
7919,4407,141,3,1804.19,0.0,5412.57
7920,4407,51,3,2368.43,0.0,7105.289999999999
7921,4408,18,1,2141.19,0.0,2141.19
7922,4409,70,1,1640.57,0.0,1640.57
7923,4409,29,2,1258.09,0.09,2516.0899999999997
7924,4409,136,4,288.84,0.0,1155.36
7925,4410,37,1,974.22,0.0,974.22
7926,4411,58,1,1631.7,0.0,1631.7
7927,4411,42,1,28.05,0.0,28.05
7928,4412,4,3,1066.37,0.0,3199.1099999999997
7929,4413,52,1,2043.74,0.0,2043.74
7930,4413,95,4,1001.55,0.0,4006.2
7931,4414,99,2,1274.59,0.0,2549.18
7932,4414,88,4,2402.73,0.0,9610.92
7933,4415,91,2,630.61,0.0,1261.22
7934,4416,142,1,508.65,0.0,508.65
7935,4417,56,2,2323.71,0.0,4647.42
7936,4417,88,1,2402.73,0.0,2402.73
7937,4417,71,1,1018.5,0.0,1018.5
7938,4418,44,4,1279.05,0.0,5116.2
7939,4418,7,4,1060.41,0.0,4241.64
7940,4419,140,2,1309.4,0.0,2618.8
7941,4420,26,3,588.04,0.0,1764.12
7942,4420,94,4,1680.92,0.02,6723.66
7943,4420,74,1,639.52,0.04,639.48
7944,4421,107,3,542.36,0.0,1627.08
7945,4421,124,2,2312.73,0.0,4625.46
7946,4422,120,1,2212.65,0.0,2212.65
7947,4422,62,1,1585.14,0.08,1585.0600000000002
7948,4423,109,1,642.78,0.0,642.78
7949,4424,116,2,1464.62,0.0,2929.24
7950,4425,68,1,1654.28,0.13,1654.1499999999999
7951,4425,101,3,726.77,0.0,2180.31
7952,4425,16,3,496.88,0.0,1490.6399999999999
7953,4426,94,4,1680.92,0.0,6723.68
7954,4426,99,2,1274.59,0.0,2549.18
7955,4427,52,2,2043.74,0.0,4087.48
7956,4427,108,1,1592.91,0.0,1592.91
7957,4427,119,4,1673.99,0.0,6695.96
7958,4428,59,2,1139.69,0.0,2279.38
7959,4429,141,2,1804.19,0.0,3608.38
7960,4429,132,2,890.84,0.0,1781.68
7961,4429,27,3,1014.89,0.0,3044.67
7962,4430,70,3,1640.57,0.0,4921.71
7963,4430,77,2,2423.11,0.12,4846.1
7964,4430,59,4,1139.69,0.12,4558.64
7965,4431,106,4,1391.99,0.1,5567.86
7966,4431,13,1,1159.37,0.0,1159.37
7967,4432,16,3,496.88,0.0,1490.6399999999999
7968,4432,141,1,1804.19,0.0,1804.19
7969,4433,48,3,2297.86,0.0,6893.58
7970,4433,107,4,542.36,0.02,2169.42
7971,4434,20,3,423.38,0.0,1270.1399999999999
7972,4434,29,2,1258.09,0.0,2516.18
7973,4435,150,4,773.61,0.0,3094.44
7974,4435,35,3,2155.54,0.0,6466.62
7975,4436,79,1,2164.33,0.0,2164.33
7976,4436,50,3,613.84,0.0,1841.52
7977,4436,94,4,1680.92,0.02,6723.66
7978,4437,129,4,887.15,0.0,3548.6
7979,4437,93,3,1316.5,0.0,3949.5
7980,4438,85,3,1844.63,0.0,5533.89
7981,4438,104,1,762.46,0.0,762.46
7982,4439,75,3,2023.9,0.0,6071.700000000001
7983,4440,119,4,1673.99,0.1,6695.86
7984,4440,141,3,1804.19,0.03,5412.54
7985,4440,111,2,129.34,0.0,258.68
7986,4441,147,4,495.76,0.01,1983.03
7987,4442,36,4,1984.36,0.0,7937.44
7988,4443,84,4,755.84,0.0,3023.36
7989,4443,97,3,43.1,0.0,129.3
7990,4443,132,1,890.84,0.14,890.7
7991,4444,14,4,215.42,0.08,861.5999999999999
7992,4444,45,1,760.14,0.0,760.14
7993,4445,94,2,1680.92,0.12,3361.7200000000003
7994,4446,22,2,197.08,0.07,394.09000000000003
7995,4447,74,2,639.52,0.09,1278.95
7996,4447,58,1,1631.7,0.09,1631.6100000000001
7997,4448,79,4,2164.33,0.07,8657.25
7998,4449,45,1,760.14,0.04,760.1
7999,4449,99,4,1274.59,0.0,5098.36
8000,4450,120,4,2212.65,0.0,8850.6
8001,4450,56,1,2323.71,0.06,2323.65
8002,4451,145,4,1277.66,0.0,5110.64
8003,4451,132,4,890.84,0.0,3563.36
8004,4451,71,1,1018.5,0.0,1018.5
8005,4452,139,2,651.71,0.0,1303.42
8006,4453,87,3,2300.08,0.13,6900.11
8007,4453,48,4,2297.86,0.0,9191.44
8008,4454,24,1,689.47,0.0,689.47
8009,4454,3,2,1856.86,0.0,3713.72
8010,4455,5,3,597.0,0.0,1791.0
8011,4456,21,4,682.1,0.0,2728.4
8012,4456,45,3,760.14,0.0,2280.42
8013,4456,119,1,1673.99,0.09,1673.9
8014,4457,92,2,223.32,0.0,446.64
8015,4457,99,2,1274.59,0.0,2549.18
8016,4458,112,2,1600.04,0.0,3200.08
8017,4458,6,1,513.12,0.04,513.08
8018,4458,27,2,1014.89,0.0,2029.78
8019,4459,15,2,1553.93,0.0,3107.86
8020,4459,1,2,296.1,0.0,592.2
8021,4460,58,4,1631.7,0.0,6526.8
8022,4461,19,2,709.37,0.01,1418.73
8023,4462,105,2,675.88,0.0,1351.76
8024,4462,150,4,773.61,0.0,3094.44
8025,4463,17,3,585.19,0.11,1755.4600000000003
8026,4464,52,3,2043.74,0.0,6131.22
8027,4464,44,3,1279.05,0.0,3837.1499999999996
8028,4464,30,3,1157.95,0.0,3473.8500000000004
8029,4465,81,2,2317.76,0.0,4635.52
8030,4466,58,2,1631.7,0.04,3263.36
8031,4466,97,4,43.1,0.01,172.39000000000001
8032,4467,109,4,642.78,0.0,2571.12
8033,4467,51,3,2368.43,0.0,7105.289999999999
8034,4467,67,4,2022.59,0.01,8090.349999999999
8035,4468,109,4,642.78,0.0,2571.12
8036,4468,94,3,1680.92,0.0,5042.76
8037,4469,79,1,2164.33,0.0,2164.33
8038,4469,37,3,974.22,0.0,2922.66
8039,4470,119,3,1673.99,0.0,5021.97
8040,4470,84,4,755.84,0.0,3023.36
8041,4471,128,4,571.64,0.04,2286.52
8042,4471,77,4,2423.11,0.0,9692.44
8043,4472,83,1,1661.44,0.0,1661.44
8044,4472,2,3,573.56,0.0,1720.6799999999998
8045,4473,96,2,1153.92,0.0,2307.84
8046,4473,106,4,1391.99,0.0,5567.96
8047,4473,42,4,28.05,0.13,112.07000000000001
8048,4474,27,1,1014.89,0.13,1014.76
8049,4475,11,4,250.01,0.0,1000.04
8050,4476,57,2,518.85,0.0,1037.7
8051,4476,50,4,613.84,0.0,2455.36
8052,4477,82,4,1069.06,0.08,4276.16
8053,4477,67,2,2022.59,0.0,4045.18
8054,4478,56,1,2323.71,0.0,2323.71
8055,4478,132,1,890.84,0.0,890.84
8056,4479,77,3,2423.11,0.0,7269.33
8057,4480,106,3,1391.99,0.0,4175.97
8058,4481,83,1,1661.44,0.0,1661.44
8059,4481,31,2,1867.57,0.0,3735.14
8060,4482,121,2,1878.7,0.0,3757.4
8061,4483,146,2,1017.95,0.0,2035.9
8062,4484,68,4,1654.28,0.0,6617.12
8063,4485,53,3,1919.27,0.0,5757.8099999999995
8064,4486,64,3,710.62,0.1,2131.76
8065,4487,89,4,189.93,0.1,759.62
8066,4488,41,4,296.65,0.0,1186.6
8067,4489,66,3,1449.0,0.0,4347.0
8068,4490,90,3,1021.36,0.0,3064.08
8069,4490,25,4,1401.24,0.0,5604.96
8070,4491,98,4,2490.32,0.01,9961.27
8071,4491,6,1,513.12,0.0,513.12
8072,4492,70,1,1640.57,0.0,1640.57
8073,4492,73,2,367.65,0.0,735.3
8074,4493,100,3,2204.54,0.15,6613.47
8075,4493,139,4,651.71,0.0,2606.84
8076,4493,102,1,1764.78,0.0,1764.78
8077,4494,68,2,1654.28,0.14,3308.42
8078,4495,108,4,1592.91,0.06,6371.58
8079,4496,44,4,1279.05,0.0,5116.2
8080,4497,134,3,306.05,0.0,918.1500000000001
8081,4497,54,3,2368.18,0.0,7104.539999999999
8082,4497,10,2,553.98,0.04,1107.92
8083,4498,26,4,588.04,0.0,2352.16
8084,4499,50,3,613.84,0.0,1841.52
8085,4500,145,4,1277.66,0.0,5110.64
8086,4500,61,3,1479.33,0.0,4437.99
8087,4500,89,1,189.93,0.13,189.8
8088,4501,4,4,1066.37,0.0,4265.48
8089,4501,103,3,1331.77,0.0,3995.31
8090,4502,40,2,1882.18,0.04,3764.32
8091,4502,55,1,2183.63,0.0,2183.63
8092,4503,53,4,1919.27,0.08,7677.0
8093,4504,8,4,2027.39,0.14,8109.42
8094,4504,14,4,215.42,0.0,861.68
8095,4504,71,1,1018.5,0.0,1018.5
8096,4505,107,4,542.36,0.0,2169.44
8097,4505,5,4,597.0,0.11,2387.89
8098,4506,137,1,1970.34,0.14,1970.1999999999998
8099,4507,123,3,2205.91,0.0,6617.73
8100,4508,61,3,1479.33,0.05,4437.94
8101,4508,110,1,248.9,0.0,248.9
8102,4508,94,2,1680.92,0.0,3361.84
8103,4509,31,3,1867.57,0.04,5602.67
8104,4509,121,1,1878.7,0.0,1878.7
8105,4510,2,2,573.56,0.0,1147.12
8106,4510,92,1,223.32,0.0,223.32
8107,4511,93,4,1316.5,0.14,5265.86
8108,4512,148,3,1699.75,0.06,5099.19
8109,4512,72,1,636.67,0.0,636.67
8110,4513,13,1,1159.37,0.0,1159.37
8111,4513,57,3,518.85,0.09,1556.4600000000003
8112,4513,7,2,1060.41,0.08,2120.7400000000002
8113,4514,49,4,68.3,0.03,273.17
8114,4515,106,1,1391.99,0.0,1391.99
8115,4516,116,3,1464.62,0.03,4393.83
8116,4517,97,4,43.1,0.0,172.4
8117,4518,89,4,189.93,0.15,759.57
8118,4518,49,2,68.3,0.0,136.6
8119,4519,148,4,1699.75,0.14,6798.86
8120,4519,148,1,1699.75,0.0,1699.75
8121,4520,94,2,1680.92,0.03,3361.81
8122,4521,18,4,2141.19,0.0,8564.76
8123,4522,28,3,2193.39,0.0,6580.17
8124,4522,40,2,1882.18,0.0,3764.36
8125,4523,17,3,585.19,0.03,1755.5400000000002
8126,4523,101,4,726.77,0.0,2907.08
8127,4523,36,4,1984.36,0.0,7937.44
8128,4524,43,4,673.2,0.03,2692.77
8129,4524,19,2,709.37,0.0,1418.74
8130,4524,105,2,675.88,0.0,1351.76
8131,4525,99,3,1274.59,0.0,3823.7699999999995
8132,4525,79,4,2164.33,0.0,8657.32
8133,4526,29,1,1258.09,0.0,1258.09
8134,4527,86,3,161.77,0.0,485.31000000000006
8135,4528,47,4,1357.66,0.0,5430.64
8136,4529,143,2,2303.51,0.06,4606.96
8137,4530,49,1,68.3,0.14,68.16
8138,4531,17,1,585.19,0.02,585.1700000000001
8139,4531,135,4,1459.86,0.08,5839.36
8140,4532,60,2,858.45,0.0,1716.9
8141,4533,123,3,2205.91,0.04,6617.69
8142,4533,35,1,2155.54,0.0,2155.54
8143,4534,31,2,1867.57,0.0,3735.14
8144,4535,119,2,1673.99,0.0,3347.98
8145,4536,11,3,250.01,0.0,750.03
8146,4536,55,1,2183.63,0.0,2183.63
8147,4537,116,1,1464.62,0.0,1464.62
8148,4537,130,1,572.85,0.0,572.85
8149,4538,122,1,2164.22,0.14,2164.08
8150,4538,128,1,571.64,0.0,571.64
8151,4539,1,1,296.1,0.0,296.1
8152,4540,4,4,1066.37,0.0,4265.48
8153,4540,86,3,161.77,0.02,485.2900000000001
8154,4541,125,2,2009.54,0.0,4019.08
8155,4542,128,1,571.64,0.0,571.64
8156,4542,106,1,1391.99,0.0,1391.99
8157,4542,31,2,1867.57,0.0,3735.14
8158,4543,56,3,2323.71,0.0,6971.13
8159,4543,110,2,248.9,0.0,497.8
8160,4544,95,2,1001.55,0.01,2003.09
8161,4544,75,2,2023.9,0.0,4047.8
8162,4545,60,1,858.45,0.0,858.45
8163,4546,35,3,2155.54,0.0,6466.62
8164,4546,7,3,1060.41,0.04,3181.1900000000005
8165,4547,69,1,1178.22,0.0,1178.22
8166,4547,27,1,1014.89,0.0,1014.89
8167,4548,138,4,306.8,0.04,1227.16
8168,4549,39,3,1707.1,0.0,5121.299999999999
8169,4550,38,2,1332.2,0.0,2664.4
8170,4550,125,2,2009.54,0.0,4019.08
8171,4551,91,3,630.61,0.0,1891.83
8172,4551,134,1,306.05,0.0,306.05
8173,4552,16,3,496.88,0.0,1490.6399999999999
8174,4552,111,2,129.34,0.0,258.68
8175,4553,127,4,968.7,0.0,3874.8
8176,4554,100,3,2204.54,0.07,6613.55
8177,4555,74,2,639.52,0.09,1278.95
8178,4555,63,2,2151.9,0.06,4303.74
8179,4555,95,3,1001.55,0.1,3004.5499999999997
8180,4556,69,4,1178.22,0.13,4712.75
8181,4556,124,2,2312.73,0.0,4625.46
8182,4557,110,1,248.9,0.14,248.76000000000002
8183,4557,24,2,689.47,0.0,1378.94
8184,4557,53,2,1919.27,0.0,3838.54
8185,4558,144,3,2123.08,0.1,6369.139999999999
8186,4558,73,3,367.65,0.1,1102.85
8187,4559,5,1,597.0,0.0,597.0
8188,4559,134,4,306.05,0.15,1224.05
8189,4559,61,4,1479.33,0.1,5917.219999999999
8190,4560,28,2,2193.39,0.0,4386.78
8191,4560,148,2,1699.75,0.06,3399.44
8192,4560,108,1,1592.91,0.0,1592.91
8193,4561,68,4,1654.28,0.0,6617.12
8194,4561,24,2,689.47,0.0,1378.94
8195,4562,50,4,613.84,0.09,2455.27
8196,4562,81,4,2317.76,0.0,9271.04
8197,4563,101,4,726.77,0.0,2907.08
8198,4564,49,3,68.3,0.09,204.80999999999997
8199,4565,61,1,1479.33,0.0,1479.33
8200,4566,2,3,573.56,0.06,1720.62
8201,4567,21,4,682.1,0.0,2728.4
8202,4567,5,1,597.0,0.0,597.0
8203,4568,59,3,1139.69,0.0,3419.07
8204,4569,54,3,2368.18,0.0,7104.539999999999
8205,4570,14,4,215.42,0.0,861.68
8206,4570,42,2,28.05,0.0,56.1
8207,4570,98,1,2490.32,0.05,2490.27
8208,4571,8,1,2027.39,0.0,2027.39
8209,4572,86,1,161.77,0.0,161.77
8210,4573,111,2,129.34,0.0,258.68
8211,4574,54,1,2368.18,0.0,2368.18
8212,4575,112,2,1600.04,0.0,3200.08
8213,4575,86,4,161.77,0.0,647.08
8214,4576,130,1,572.85,0.0,572.85
8215,4577,115,3,2261.74,0.0,6785.219999999999
8216,4577,67,1,2022.59,0.0,2022.59
8217,4577,47,3,1357.66,0.07,4072.9100000000003
8218,4578,98,4,2490.32,0.0,9961.28
8219,4578,95,2,1001.55,0.11,2002.99
8220,4579,20,2,423.38,0.0,846.76
8221,4580,26,4,588.04,0.02,2352.14
8222,4580,92,2,223.32,0.1,446.53999999999996
8223,4581,106,1,1391.99,0.0,1391.99
8224,4581,111,3,129.34,0.09,387.93
8225,4581,130,4,572.85,0.0,2291.4
8226,4582,25,2,1401.24,0.0,2802.48
8227,4582,87,4,2300.08,0.0,9200.32
8228,4582,107,1,542.36,0.08,542.28
8229,4583,39,4,1707.1,0.0,6828.4
8230,4583,100,2,2204.54,0.07,4409.01
8231,4584,46,3,513.3,0.09,1539.81
8232,4584,129,4,887.15,0.0,3548.6
8233,4584,49,2,68.3,0.12,136.48
8234,4585,106,1,1391.99,0.0,1391.99
8235,4585,76,3,145.46,0.0,436.38
8236,4586,85,2,1844.63,0.09,3689.17
8237,4586,92,1,223.32,0.15,223.17
8238,4587,73,4,367.65,0.0,1470.6
8239,4587,148,4,1699.75,0.05,6798.95
8240,4588,111,3,129.34,0.0,388.02
8241,4588,118,3,2249.33,0.0,6747.99
8242,4589,108,3,1592.91,0.04,4778.6900000000005
8243,4589,21,3,682.1,0.0,2046.3000000000002
8244,4590,105,4,675.88,0.03,2703.49
8245,4591,81,3,2317.76,0.0,6953.280000000001
8246,4592,99,4,1274.59,0.1,5098.259999999999
8247,4592,141,2,1804.19,0.0,3608.38
8248,4592,146,1,1017.95,0.0,1017.95
8249,4593,33,3,917.75,0.0,2753.25
8250,4593,66,2,1449.0,0.0,2898.0
8251,4594,56,4,2323.71,0.1,9294.74
8252,4594,99,4,1274.59,0.0,5098.36
8253,4595,123,3,2205.91,0.01,6617.719999999999
8254,4596,59,3,1139.69,0.0,3419.07
8255,4596,46,4,513.3,0.0,2053.2
8256,4596,116,2,1464.62,0.0,2929.24
8257,4597,69,1,1178.22,0.08,1178.14
8258,4597,63,3,2151.9,0.13,6455.570000000001
8259,4598,59,1,1139.69,0.04,1139.65
8260,4599,30,2,1157.95,0.07,2315.83
8261,4599,42,2,28.05,0.06,56.04
8262,4600,13,4,1159.37,0.02,4637.459999999999
8263,4600,29,2,1258.09,0.09,2516.0899999999997
8264,4601,8,3,2027.39,0.04,6082.13
8265,4601,145,3,1277.66,0.13,3832.8500000000004
8266,4602,125,4,2009.54,0.0,8038.16
8267,4602,117,2,123.74,0.0,247.48
8268,4603,80,2,959.85,0.08,1919.6200000000001
8269,4603,49,2,68.3,0.0,136.6
8270,4603,4,4,1066.37,0.03,4265.45
8271,4604,107,2,542.36,0.0,1084.72
8272,4604,19,3,709.37,0.13,2127.98
8273,4604,78,4,432.45,0.0,1729.8
8274,4605,84,1,755.84,0.0,755.84
8275,4605,132,1,890.84,0.1,890.74
8276,4606,132,4,890.84,0.0,3563.36
8277,4607,45,2,760.14,0.0,1520.28
8278,4608,97,1,43.1,0.0,43.1
8279,4608,48,3,2297.86,0.01,6893.57
8280,4608,4,3,1066.37,0.11,3198.9999999999995
8281,4609,26,4,588.04,0.07,2352.0899999999997
8282,4609,86,3,161.77,0.0,485.31000000000006
8283,4610,101,3,726.77,0.11,2180.2
8284,4610,81,3,2317.76,0.0,6953.280000000001
8285,4611,133,3,2453.25,0.0,7359.75
8286,4611,142,3,508.65,0.0,1525.9499999999998
8287,4612,15,3,1553.93,0.0,4661.79
8288,4612,130,4,572.85,0.0,2291.4
8289,4612,64,1,710.62,0.02,710.6
8290,4613,19,2,709.37,0.0,1418.74
8291,4614,45,3,760.14,0.0,2280.42
8292,4614,136,2,288.84,0.0,577.68
8293,4615,103,3,1331.77,0.0,3995.31
8294,4615,105,3,675.88,0.0,2027.6399999999999
8295,4616,134,4,306.05,0.0,1224.2
8296,4617,42,2,28.05,0.0,56.1
8297,4618,118,3,2249.33,0.04,6747.95
8298,4618,26,4,588.04,0.0,2352.16
8299,4619,29,2,1258.09,0.0,2516.18
8300,4619,5,1,597.0,0.01,596.99
8301,4620,120,3,2212.65,0.0,6637.950000000001
8302,4621,88,4,2402.73,0.0,9610.92
