pedido_id,cliente_id,loja_id,canal,data_pedido,status
8426,4855,1,Física,2022-09-03 19:18:00,Entregue
8427,1439,7,Física,2022-10-08 20:59:00,Pendente
8428,2268,5,Física,2022-12-17 01:12:00,Entregue
8429,5715,4,Online,2023-12-17 05:59:00,Entregue
8430,10193,6,Online,2022-04-07 13:14:00,Entregue
8431,4215,7,Física,2023-07-21 16:39:00,Entregue
8432,8196,4,App,2023-06-09 20:50:00,Pendente
8433,11339,4,App,2023-03-16 03:21:00,Entregue
8434,6681,2,Online,2022-08-06 20:07:00,Entregue
8435,6184,3,Física,2022-06-10 06:46:00,Entregue
8436,6037,2,Online,2022-04-19 15:51:00,Pendente
8437,654,6,App,2023-04-21 00:06:00,Entregue
8438,7984,5,App,2023-10-10 18:59:00,Entregue
8439,8617,5,App,2023-09-17 08:55:00,Cancelado
8440,317,1,Online,2023-05-24 20:46:00,Cancelado
8441,11604,7,Física,2022-03-30 14:58:00,Entregue
8442,10356,7,Física,2022-08-11 22:57:00,Entregue
8443,11370,3,Física,2022-10-21 14:31:00,Entregue
8444,1870,4,App,2023-08-05 17:49:00,Pendente
8445,4791,2,Física,2022-03-31 11:51:00,Pendente
8446,4784,3,App,2023-01-11 09:28:00,Entregue
8447,721,5,Online,2023-01-16 06:19:00,Entregue
8448,8666,1,Online,2022-09-08 08:55:00,Entregue
8449,1385,4,Física,2022-05-30 17:35:00,Pendente
8450,4464,7,Física,2022-03-07 05:41:00,Pendente
8451,8650,2,Física,2023-10-31 13:29:00,Entregue
8452,370,3,Física,2022-03-07 09:41:00,Cancelado
8453,7534,1,Física,2022-04-30 23:59:00,Pendente
8454,4888,3,Física,2023-02-23 02:30:00,Cancelado
8455,5791,1,Física,2023-08-04 01:04:00,Cancelado
8456,10653,4,Física,2023-11-02 01:30:00,Pendente
8457,2132,7,App,2022-06-24 01:58:00,Entregue
8458,5089,2,Online,2022-02-28 04:41:00,Cancelado
8459,6407,1,Física,2022-08-07 00:52:00,Cancelado
8460,3062,5,Física,2022-04-20 09:01:00,Entregue
8461,7072,5,Física,2022-10-17 16:30:00,Entregue
8462,4225,1,Física,2023-06-29 23:26:00,Entregue
8463,7040,2,App,2023-11-14 14:43:00,Pendente
8464,11140,1,Online,2023-07-07 10:58:00,Cancelado
8465,6461,2,Online,2022-08-15 06:23:00,Cancelado
8466,10146,3,App,2022-06-19 12:02:00,Pendente
8467,9018,3,Online,2023-09-09 20:14:00,Cancelado
8468,2737,2,Física,2022-12-03 19:41:00,Cancelado
8469,8334,2,App,2022-08-20 20:11:00,Entregue
8470,9110,6,App,2022-10-06 23:01:00,Entregue
8471,7548,6,Física,2023-06-27 21:52:00,Pendente
8472,3676,1,Física,2022-01-06 19:59:00,Entregue
8473,3639,7,Física,2023-02-05 07:07:00,Cancelado
8474,8495,6,Física,2023-04-20 06:06:00,Entregue
8475,177,4,Online,2023-09-20 14:59:00,Entregue
8476,5162,2,Online,2023-03-09 13:43:00,Cancelado
8477,6819,5,Online,2023-05-12 07:46:00,Entregue
8478,4969,2,Online,2023-03-30 23:59:00,Pendente
8479,11186,6,Online,2023-09-29 03:03:00,Pendente
8480,5788,1,Física,2022-08-10 04:02:00,Entregue
8481,2280,3,Online,2022-01-05 19:18:00,Entregue
8482,8146,2,Física,2022-01-20 07:27:00,Entregue
8483,8323,1,App,2023-02-16 07:26:00,Pendente
8484,11565,7,Física,2023-08-16 01:21:00,Pendente
8485,11134,3,App,2022-02-26 17:18:00,Pendente
8486,2277,7,App,2023-04-18 15:55:00,Cancelado
8487,6182,6,App,2022-07-16 16:57:00,Entregue
8488,11013,7,App,2022-05-26 07:21:00,Cancelado
8489,6138,1,Online,2023-10-20 03:22:00,Entregue
8490,7934,3,Online,2023-04-06 15:10:00,Cancelado
8491,8480,1,Física,2023-08-05 07:15:00,Cancelado
8492,10509,5,Online,2022-03-07 07:08:00,Cancelado
8493,8478,2,Física,2022-05-13 20:47:00,Entregue
8494,10167,7,Online,2022-10-09 17:11:00,Entregue
8495,8173,5,App,2023-08-18 01:01:00,Entregue
8496,9132,2,App,2022-01-07 15:56:00,Entregue
8497,3325,1,Física,2023-10-26 22:52:00,Entregue
8498,7719,1,Física,2022-10-27 20:06:00,Entregue
8499,6863,5,App,2022-04-02 23:23:00,Pendente
8500,6871,2,Física,2023-04-29 00:38:00,Entregue
8501,10486,4,Física,2023-04-01 02:29:00,Pendente
8502,5813,7,Online,2023-11-08 17:24:00,Cancelado
8503,1655,3,Online,2022-07-11 06:27:00,Entregue
8504,6478,1,Física,2023-06-14 01:57:00,Entregue
8505,5621,3,App,2023-03-12 05:43:00,Pendente
8506,1679,5,App,2022-11-03 20:53:00,Entregue
8507,9143,3,Física,2023-11-05 21:20:00,Pendente
8508,134,1,App,2022-07-23 21:25:00,Entregue
8509,6458,1,Física,2023-02-16 17:05:00,Entregue
8510,10482,5,Física,2022-12-12 17:04:00,Cancelado
8511,9915,4,App,2023-09-15 07:51:00,Cancelado
8512,9913,2,Online,2022-06-10 04:16:00,Entregue
8513,7863,7,Online,2023-10-07 01:25:00,Entregue
8514,6642,7,Online,2023-02-16 02:48:00,Pendente
8515,6239,1,Online,2022-05-26 08:08:00,Cancelado
8516,2494,6,App,2022-07-14 08:31:00,Entregue
8517,9747,3,App,2022-04-23 05:59:00,Cancelado
8518,5629,5,App,2022-05-30 20:21:00,Entregue
8519,5595,4,Online,2022-01-28 10:00:00,Entregue
8520,5496,6,Física,2022-12-14 21:57:00,Pendente
8521,8291,7,Online,2022-07-06 01:31:00,Entregue
8522,2692,1,Física,2022-08-27 16:32:00,Entregue
8523,8129,5,Online,2023-12-14 20:09:00,Entregue
8524,3818,6,Física,2022-05-20 10:03:00,Pendente
8525,7169,3,Física,2023-02-17 07:20:00,Pendente
8526,1912,2,Online,2023-05-31 15:27:00,Cancelado
8527,6944,4,Online,2023-03-27 01:26:00,Pendente
8528,9803,6,App,2022-11-02 04:36:00,Pendente
8529,7703,7,Física,2023-01-18 14:25:00,Pendente
8530,8374,7,App,2023-01-25 09:06:00,Entregue
8531,2677,1,Online,2022-12-14 19:34:00,Pendente
8532,4450,3,Online,2023-07-14 02:39:00,Cancelado
8533,2441,4,App,2022-11-17 17:32:00,Entregue
8534,972,6,App,2023-08-16 17:31:00,Entregue
8535,3137,3,Física,2023-06-09 15:47:00,Entregue
8536,11761,3,App,2023-12-09 02:02:00,Entregue
8537,5820,6,App,2022-07-05 14:34:00,Cancelado
8538,10457,5,App,2022-03-29 22:37:00,Pendente
8539,5052,1,Física,2023-12-06 02:42:00,Entregue
8540,10972,2,Online,2023-05-17 15:33:00,Entregue
8541,3178,5,App,2022-01-30 21:08:00,Entregue
8542,4364,6,Física,2022-11-26 19:08:00,Pendente
8543,898,1,App,2022-12-01 12:08:00,Cancelado
8544,7835,7,Online,2023-12-14 16:51:00,Entregue
8545,8396,1,Física,2023-12-26 22:18:00,Entregue
8546,6850,6,Física,2022-09-10 06:32:00,Entregue
8547,4744,1,Física,2022-01-21 05:57:00,Entregue
8548,3609,2,Online,2023-11-06 02:41:00,Entregue
8549,5720,3,App,2022-08-02 06:52:00,Entregue
8550,5161,2,Online,2023-04-23 10:21:00,Entregue
8551,3382,2,Física,2023-05-26 12:53:00,Pendente
8552,7496,5,Física,2023-01-09 15:07:00,Entregue
8553,5815,3,Online,2023-06-14 21:52:00,Entregue
8554,4771,1,App,2023-05-03 14:50:00,Entregue
8555,2413,3,Física,2022-05-23 19:29:00,Cancelado
8556,11203,6,App,2022-06-24 13:23:00,Entregue
8557,1461,6,Online,2022-05-08 02:13:00,Entregue
8558,7592,1,Física,2023-02-17 00:21:00,Cancelado
8559,5645,4,Online,2022-06-02 23:05:00,Pendente
8560,7471,4,Online,2022-07-25 17:04:00,Cancelado
8561,1434,4,Física,2023-04-03 11:10:00,Entregue
8562,3646,3,Física,2023-02-02 12:07:00,Entregue
8563,1879,4,Online,2022-12-03 00:06:00,Entregue
8564,6408,7,Física,2022-05-06 02:58:00,Entregue
8565,6497,6,App,2023-02-12 12:08:00,Entregue
8566,5041,4,App,2023-05-30 12:10:00,Cancelado
8567,11360,2,App,2023-02-26 09:47:00,Pendente
8568,848,3,App,2023-05-11 00:27:00,Entregue
8569,1362,6,Física,2023-11-11 15:27:00,Entregue
8570,6502,3,App,2023-08-30 14:14:00,Entregue
8571,3829,1,Física,2022-10-11 23:25:00,Entregue
8572,1134,3,App,2023-02-02 22:18:00,Entregue
8573,1627,2,Física,2022-10-11 09:37:00,Entregue
8574,4218,6,Online,2023-07-25 10:12:00,Pendente
8575,8490,4,Física,2023-05-29 02:42:00,Cancelado
8576,2810,4,Física,2022-03-23 03:02:00,Cancelado
8577,8185,5,App,2022-05-08 18:06:00,Entregue
8578,4020,7,Online,2023-09-06 22:26:00,Entregue
8579,5181,4,App,2023-02-03 15:03:00,Entregue
8580,4818,6,Física,2023-06-05 19:14:00,Pendente
8581,11090,2,Física,2023-12-04 14:29:00,Entregue
8582,4430,4,Online,2022-10-18 03:05:00,Pendente
8583,2865,6,Física,2023-08-30 05:37:00,Entregue
8584,6894,7,Online,2023-06-22 09:36:00,Cancelado
8585,711,5,Física,2023-07-07 18:08:00,Entregue
8586,3748,1,App,2022-12-13 10:08:00,Pendente
8587,11516,7,Física,2023-12-17 09:29:00,Pendente
8588,1368,7,Online,2023-10-03 03:37:00,Cancelado
8589,11495,1,App,2023-08-01 13:37:00,Entregue
8590,3010,7,Física,2023-12-24 03:10:00,Entregue
8591,2451,3,Online,2022-09-07 12:55:00,Entregue
8592,5750,6,Online,2023-08-21 12:34:00,Entregue
8593,10551,6,Online,2022-09-07 01:10:00,Entregue
8594,4637,5,App,2022-12-10 00:15:00,Pendente
8595,1315,5,Online,2022-02-01 13:27:00,Pendente
8596,3704,3,Física,2023-04-11 23:00:00,Entregue
8597,9760,3,App,2022-10-24 16:51:00,Cancelado
8598,1816,5,Online,2022-12-08 12:11:00,Entregue
8599,2665,3,Física,2022-07-22 02:32:00,Pendente
8600,9056,1,Física,2023-05-09 10:22:00,Cancelado
8601,6160,4,Online,2022-12-30 19:13:00,Entregue
8602,3882,2,Física,2023-01-12 10:12:00,Entregue
8603,7921,6,Online,2023-11-19 23:44:00,Entregue
8604,4930,2,Física,2023-09-15 14:54:00,Entregue
8605,7296,2,Física,2023-11-16 10:39:00,Entregue
8606,1358,6,App,2022-11-02 12:10:00,Entregue
8607,6703,2,Física,2023-01-13 18:08:00,Entregue
8608,5573,5,Online,2023-03-14 15:19:00,Cancelado
8609,4976,7,Online,2023-08-04 02:12:00,Entregue
8610,8557,2,Física,2023-03-26 05:12:00,Pendente
8611,11960,4,App,2023-10-19 01:12:00,Pendente
8612,5274,1,Física,2022-03-20 22:37:00,Pendente
8613,8018,2,Física,2023-12-14 15:48:00,Entregue
8614,406,6,Online,2023-11-28 13:28:00,Entregue
8615,7050,6,App,2023-01-08 10:37:00,Pendente
8616,9792,6,App,2022-03-10 10:17:00,Entregue
8617,2684,6,App,2023-12-15 05:54:00,Entregue
8618,2234,7,App,2022-06-04 21:20:00,Entregue
8619,2960,3,App,2022-04-15 20:02:00,Entregue
8620,6437,3,App,2022-09-30 07:13:00,Pendente
8621,5509,1,App,2023-05-21 17:27:00,Entregue
8622,5889,5,Online,2023-11-22 15:13:00,Entregue
8623,483,1,Física,2022-08-17 10:30:00,Entregue
8624,7587,3,Física,2022-03-10 06:10:00,Entregue
8625,7549,7,Online,2023-06-22 09:36:00,Entregue
8626,6539,5,App,2022-06-04 18:10:00,Entregue
8627,10572,3,Física,2022-02-05 01:00:00,Pendente
8628,10737,1,Física,2022-02-16 04:51:00,Cancelado
8629,9586,1,Online,2023-12-27 16:51:00,Entregue
8630,9042,6,Física,2022-03-27 04:18:00,Entregue
8631,7807,4,Online,2023-10-30 20:37:00,Pendente
8632,8524,7,Online,2022-07-29 04:52:00,Entregue
8633,1985,1,App,2023-02-21 08:06:00,Entregue
8634,2224,6,Física,2022-03-12 04:10:00,Entregue
8635,10543,4,App,2022-04-03 06:00:00,Pendente
8636,1334,1,App,2022-04-14 07:21:00,Entregue
8637,5985,1,Física,2023-04-09 15:34:00,Entregue
8638,921,1,Online,2023-07-05 02:40:00,Pendente
8639,7375,1,Online,2023-01-31 01:50:00,Pendente
8640,3733,5,Física,2022-11-17 18:12:00,Pendente
8641,7982,5,Online,2022-07-09 19:06:00,Entregue
8642,537,3,Online,2023-05-05 18:09:00,Cancelado
8643,7734,2,Física,2023-01-30 05:41:00,Pendente
8644,3870,3,App,2023-07-17 09:06:00,Entregue
8645,9929,5,Física,2023-05-14 03:02:00,Entregue
8646,5680,2,Online,2022-11-14 22:43:00,Pendente
8647,10652,1,App,2022-02-07 01:51:00,Pendente
8648,7771,4,Online,2022-12-27 12:25:00,Entregue
8649,5211,2,App,2022-05-08 08:03:00,Entregue
8650,9918,6,Física,2023-12-06 01:44:00,Pendente
8651,172,4,App,2023-07-17 11:27:00,Entregue
8652,1981,2,Online,2022-10-01 10:09:00,Pendente
8653,6346,4,Online,2022-05-24 06:04:00,Entregue
8654,8883,6,Física,2023-07-30 15:13:00,Pendente
8655,9966,1,Física,2023-06-25 14:25:00,Entregue
8656,10143,2,Física,2022-12-30 07:33:00,Pendente
8657,10085,6,Física,2023-07-22 14:15:00,Pendente
8658,2397,4,Física,2022-11-16 02:45:00,Entregue
8659,3985,3,Online,2023-10-13 23:43:00,Pendente
8660,6932,2,Física,2022-02-20 05:52:00,Entregue
8661,7516,4,Física,2023-08-24 23:28:00,Pendente
8662,10631,4,Física,2023-10-02 03:25:00,Entregue
8663,11352,2,Online,2022-05-03 01:48:00,Pendente
8664,9981,7,Online,2023-10-07 21:41:00,Cancelado
8665,3642,5,App,2023-12-24 20:42:00,Entregue
8666,7540,3,Online,2023-08-19 07:15:00,Pendente
8667,10282,4,Física,2022-08-09 14:33:00,Cancelado
8668,3737,2,Física,2023-04-13 13:12:00,Pendente
8669,2109,1,Física,2023-10-20 06:30:00,Entregue
8670,1562,2,App,2022-04-14 13:09:00,Entregue
8671,3313,2,Online,2023-08-14 00:50:00,Pendente
8672,6741,6,Online,2022-12-17 04:31:00,Entregue
8673,11158,4,Online,2023-11-18 07:58:00,Entregue
8674,5409,6,Online,2023-10-30 07:53:00,Entregue
8675,891,5,Física,2023-02-19 16:18:00,Cancelado
8676,4056,6,Física,2022-06-11 23:05:00,Pendente
8677,6580,1,Física,2023-04-16 16:38:00,Entregue
8678,9668,7,App,2023-05-19 18:05:00,Cancelado
8679,3750,2,App,2022-04-04 13:20:00,Entregue
8680,4970,2,Online,2023-08-04 10:41:00,Entregue
8681,5026,1,Física,2022-05-09 01:51:00,Cancelado
8682,10845,6,App,2023-12-02 09:08:00,Entregue
8683,11506,7,Online,2022-01-29 20:07:00,Entregue
8684,677,6,App,2022-07-06 12:27:00,Entregue
8685,758,7,Online,2022-06-24 03:59:00,Entregue
8686,3415,3,App,2022-08-08 21:26:00,Entregue
8687,6749,3,Física,2022-05-25 11:35:00,Entregue
8688,3182,2,Online,2023-12-29 12:12:00,Entregue
8689,11894,1,Online,2023-05-27 02:20:00,Entregue
8690,5698,3,Online,2023-10-14 17:35:00,Entregue
8691,1070,6,App,2023-07-06 01:37:00,Cancelado
8692,8334,5,Online,2022-01-31 04:14:00,Cancelado
8693,4394,1,Online,2023-01-23 09:02:00,Cancelado
8694,7968,2,Física,2023-11-18 12:54:00,Entregue
8695,4136,4,App,2022-03-19 07:51:00,Pendente
8696,4088,2,Física,2022-01-03 16:12:00,Entregue
8697,9719,7,App,2022-07-07 11:32:00,Entregue
8698,6723,4,Física,2022-05-30 23:58:00,Cancelado
8699,1198,7,Online,2023-04-24 13:26:00,Cancelado
8700,8887,2,Física,2022-07-04 06:35:00,Cancelado
8701,9887,7,Online,2022-06-25 14:02:00,Entregue
8702,426,3,App,2022-10-15 22:55:00,Pendente
8703,1311,7,Online,2022-09-18 00:31:00,Entregue
8704,7069,3,Física,2023-01-30 13:20:00,Entregue
8705,4972,5,Física,2023-06-18 00:25:00,Entregue
8706,6540,5,App,2023-11-13 15:36:00,Entregue
8707,1610,1,App,2022-07-09 02:59:00,Entregue
8708,10031,3,App,2023-07-27 11:30:00,Entregue
8709,8706,4,App,2023-06-17 15:49:00,Entregue
8710,3238,5,Online,2022-11-23 15:25:00,Pendente
8711,2122,3,Física,2023-06-23 23:13:00,Entregue
8712,1324,4,Física,2022-05-23 05:34:00,Entregue
8713,2726,6,App,2022-10-06 22:44:00,Cancelado
8714,1756,7,App,2023-01-07 03:39:00,Entregue
8715,316,5,Física,2023-07-10 20:52:00,Entregue
8716,10281,4,Física,2022-02-05 08:25:00,Pendente
8717,231,5,Online,2022-05-05 09:41:00,Pendente
8718,370,7,Online,2023-05-31 03:48:00,Cancelado
8719,3514,6,App,2022-03-23 20:12:00,Entregue
8720,8835,7,App,2023-07-19 11:00:00,Pendente
8721,6331,4,Física,2022-05-05 22:31:00,Cancelado
8722,3657,3,App,2022-12-29 03:44:00,Cancelado
8723,3822,6,App,2023-09-02 19:09:00,Entregue
8724,6714,2,Online,2023-03-28 04:48:00,Cancelado
8725,9308,2,Física,2023-03-18 08:01:00,Entregue
8726,6816,1,Online,2022-08-13 18:29:00,Pendente
8727,4639,7,Online,2022-02-01 00:53:00,Pendente
8728,9018,5,App,2022-12-18 17:46:00,Entregue
8729,3770,5,App,2022-03-30 23:35:00,Pendente
8730,9886,1,Física,2023-09-22 16:14:00,Cancelado
8731,7048,6,App,2023-07-07 16:28:00,Pendente
8732,11224,6,Física,2022-06-18 12:14:00,Entregue
8733,830,3,Online,2023-06-28 09:21:00,Entregue
8734,5650,7,Física,2023-04-07 22:22:00,Entregue
8735,7675,3,Online,2022-05-29 16:27:00,Entregue
8736,6621,3,App,2022-12-23 10:25:00,Entregue
8737,8986,6,Física,2023-08-12 23:47:00,Entregue
8738,7330,1,App,2022-11-26 11:14:00,Entregue
8739,4860,3,Online,2022-03-23 18:14:00,Cancelado
8740,2464,7,App,2023-08-16 14:24:00,Pendente
8741,4140,4,App,2022-12-12 14:47:00,Entregue
8742,3244,7,Física,2023-06-19 23:10:00,Pendente
8743,3269,7,Online,2023-12-25 06:29:00,Entregue
8744,219,6,App,2022-08-04 12:42:00,Entregue
8745,9615,1,Online,2024-01-01 08:22:00,Entregue
8746,10268,4,Online,2022-12-19 01:01:00,Entregue
8747,1530,5,Física,2023-04-19 07:57:00,Cancelado
8748,2072,6,Online,2022-04-20 06:45:00,Entregue
8749,6489,1,Online,2023-07-09 05:55:00,Pendente
8750,9847,6,App,2022-02-14 01:24:00,Entregue
8751,5140,6,App,2022-02-05 02:44:00,Cancelado
8752,681,4,App,2023-02-24 18:10:00,Pendente
8753,6530,7,App,2023-10-10 10:12:00,Entregue
8754,10967,6,Online,2022-03-22 02:30:00,Pendente
8755,6676,2,Física,2023-12-10 22:45:00,Entregue
8756,8771,3,App,2022-12-31 14:17:00,Entregue
8757,4476,5,Online,2022-08-04 07:03:00,Entregue
8758,11151,7,Física,2023-03-03 23:26:00,Pendente
8759,4859,7,App,2023-01-24 21:07:00,Entregue
8760,257,6,App,2022-01-11 20:16:00,Entregue
8761,11738,6,App,2023-09-29 14:23:00,Pendente
8762,11795,2,App,2023-02-16 17:54:00,Entregue
8763,11018,2,App,2023-01-25 22:45:00,Cancelado
8764,4871,3,App,2022-04-25 20:03:00,Entregue
8765,5702,7,Física,2023-10-14 09:38:00,Entregue
8766,1237,5,App,2023-09-15 19:00:00,Entregue
8767,9848,3,App,2022-12-31 02:19:00,Entregue
8768,8625,5,App,2022-01-01 21:00:00,Entregue
8769,6042,2,App,2022-09-22 06:33:00,Entregue
8770,1945,2,Física,2023-01-14 17:25:00,Pendente
8771,8677,4,Física,2023-02-15 02:33:00,Cancelado
8772,10833,6,App,2023-11-24 23:27:00,Entregue
8773,1036,3,App,2022-12-02 23:53:00,Entregue
8774,5314,5,Física,2022-12-05 07:39:00,Entregue
8775,10724,4,App,2022-02-23 04:38:00,Entregue
8776,4300,5,Online,2023-12-11 11:40:00,Cancelado
8777,5872,2,Online,2022-01-05 07:10:00,Entregue
8778,10899,1,Física,2023-09-13 22:04:00,Pendente
8779,10285,7,Física,2023-10-28 04:26:00,Entregue
8780,2658,5,Física,2023-06-17 03:13:00,Entregue
8781,6765,4,Online,2022-02-27 09:29:00,Cancelado
8782,11576,3,Física,2023-06-23 21:16:00,Entregue
8783,4137,3,App,2023-12-04 06:09:00,Pendente
8784,11642,7,Física,2023-08-25 14:45:00,Entregue
8785,4827,5,Física,2022-08-12 00:02:00,Cancelado
8786,6893,2,App,2022-03-22 19:59:00,Entregue
8787,6989,7,App,2023-04-13 12:38:00,Entregue
8788,3517,1,App,2023-07-08 00:06:00,Pendente
8789,9220,2,App,2022-11-16 01:47:00,Entregue
8790,3296,6,Online,2023-11-08 19:30:00,Cancelado
8791,5771,5,App,2023-04-24 07:23:00,Entregue
8792,5494,4,Online,2022-08-28 12:23:00,Entregue
8793,10802,6,Física,2022-04-16 03:54:00,Entregue
8794,8692,4,Física,2022-08-24 08:49:00,Pendente
8795,8256,6,Física,2022-12-01 13:58:00,Entregue
8796,8005,2,Física,2023-02-15 18:37:00,Cancelado
8797,5580,1,Online,2022-09-19 00:49:00,Entregue
8798,7133,3,Online,2022-08-17 19:09:00,Pendente
8799,824,5,Online,2023-05-25 05:57:00,Pendente
8800,2940,3,App,2023-12-17 08:47:00,Entregue
8801,3319,3,App,2023-03-27 13:45:00,Entregue
8802,6772,3,Física,2022-12-10 11:15:00,Entregue
8803,1153,6,App,2022-01-10 00:00:00,Entregue
8804,1965,2,Online,2023-06-26 16:15:00,Entregue
8805,6442,5,Online,2023-05-31 21:09:00,Pendente
8806,8929,6,App,2022-07-14 11:47:00,Cancelado
8807,1990,1,App,2022-01-30 23:52:00,Entregue
8808,3524,1,Física,2023-04-13 05:03:00,Entregue
8809,3371,4,App,2022-11-05 13:02:00,Entregue
8810,8892,2,App,2022-09-23 00:41:00,Entregue
8811,5318,7,Física,2022-10-27 22:48:00,Pendente
8812,7765,4,Física,2022-03-02 19:23:00,Cancelado
8813,4927,2,Física,2022-07-25 04:17:00,Cancelado
8814,6436,7,Online,2023-03-07 13:04:00,Cancelado
8815,239,2,App,2022-12-12 08:37:00,Entregue
8816,6397,1,Online,2023-09-16 20:42:00,Entregue
8817,11250,4,Física,2022-02-01 09:09:00,Cancelado
8818,2651,6,Online,2022-07-18 15:35:00,Entregue
8819,10554,6,Online,2022-09-25 16:53:00,Cancelado
8820,1924,3,Online,2022-06-30 10:12:00,Entregue
8821,3873,5,App,2022-10-13 11:24:00,Entregue
8822,9067,3,App,2022-09-23 09:34:00,Cancelado
8823,6198,7,Física,2023-11-23 19:00:00,Entregue
8824,11896,2,Física,2022-12-14 12:12:00,Entregue
8825,11868,4,Física,2023-10-15 04:52:00,Entregue
8826,4983,3,App,2022-02-12 01:32:00,Cancelado
8827,10687,6,App,2023-10-28 01:50:00,Entregue
8828,11477,5,App,2022-07-21 21:50:00,Entregue
8829,363,2,App,2022-11-14 03:45:00,Entregue
8830,4779,5,Física,2022-05-19 20:29:00,Pendente
8831,2670,4,Física,2022-04-16 04:41:00,Entregue
8832,3619,1,Online,2023-05-21 17:53:00,Entregue
8833,934,3,Online,2022-02-15 12:57:00,Entregue
8834,3786,4,Física,2022-08-27 03:54:00,Entregue
8835,4828,5,Online,2022-08-01 08:18:00,Entregue
8836,5049,5,Online,2023-04-23 17:58:00,Entregue
8837,4122,3,Física,2023-08-05 03:47:00,Cancelado
8838,7291,2,Online,2022-08-04 16:44:00,Entregue
8839,8298,1,Física,2023-05-29 08:07:00,Entregue
8840,2720,6,Física,2023-09-13 00:17:00,Cancelado
8841,5849,1,App,2022-07-20 21:22:00,Entregue
8842,545,1,Física,2023-04-04 21:57:00,Entregue
8843,9527,1,Física,2023-01-15 07:04:00,Entregue
8844,3073,3,Online,2022-09-14 04:49:00,Entregue
8845,7587,4,Física,2022-12-23 16:45:00,Entregue
8846,7322,6,Física,2022-06-19 11:38:00,Cancelado
8847,8841,3,Física,2023-11-25 13:23:00,Entregue
8848,11265,7,App,2022-02-25 11:51:00,Entregue
8849,1291,6,Física,2023-11-24 22:22:00,Entregue
8850,4756,2,App,2022-04-26 16:13:00,Entregue
8851,2940,3,Física,2023-03-12 23:18:00,Entregue
8852,8583,4,Física,2022-04-17 07:16:00,Entregue
8853,3075,6,Física,2022-03-15 07:01:00,Entregue
8854,8088,2,App,2022-09-24 00:13:00,Pendente
8855,9968,2,App,2023-05-03 09:17:00,Entregue
8856,7496,5,Física,2022-12-20 05:49:00,Entregue
8857,11422,7,App,2022-09-19 05:42:00,Entregue
8858,5922,7,App,2022-08-10 22:44:00,Entregue
8859,10648,6,App,2023-03-26 13:52:00,Pendente
8860,7301,3,Física,2023-06-24 18:01:00,Entregue
8861,9160,1,Física,2022-09-17 14:52:00,Cancelado
8862,3366,5,Online,2023-10-07 09:25:00,Entregue
8863,6774,6,Online,2022-08-17 13:12:00,Entregue
8864,10678,1,Física,2022-08-21 14:33:00,Entregue
8865,5418,4,Física,2023-03-03 07:48:00,Pendente
8866,10517,3,App,2022-07-12 13:52:00,Entregue
8867,11030,5,Física,2022-01-30 05:11:00,Entregue
8868,6290,6,Online,2022-03-30 12:43:00,Cancelado
8869,10653,3,Online,2023-11-30 00:08:00,Pendente
8870,5476,3,Física,2022-11-24 22:27:00,Cancelado
8871,3010,6,Online,2022-07-14 06:58:00,Entregue
8872,785,3,Online,2022-11-26 05:35:00,Cancelado
8873,9657,4,Física,2023-07-26 02:03:00,Entregue
8874,7820,4,Online,2022-11-20 08:24:00,Pendente
8875,11900,5,App,2023-08-21 09:46:00,Entregue
8876,4435,4,Online,2022-05-20 21:42:00,Pendente
8877,9222,7,Física,2022-10-28 05:29:00,Cancelado
8878,6252,4,Online,2023-11-30 11:41:00,Cancelado
8879,3756,2,Física,2022-12-15 23:11:00,Entregue
8880,8893,1,Online,2022-08-06 04:03:00,Cancelado
8881,1364,1,Física,2022-10-03 10:29:00,Entregue
8882,8814,1,Física,2022-11-24 15:03:00,Entregue
8883,6236,3,Física,2023-03-16 09:22:00,Pendente
8884,3017,6,Online,2022-02-02 04:22:00,Entregue
8885,4762,7,Física,2023-04-09 16:20:00,Entregue
